gene_name,B6-1-Tfh,B6-1-Tn,B6-2-Tfh,B6-2-Tn,B6-3-Tfh,B6-3-Tn,B6-4-Tfh,B6-4-Tn
March2,1113,1487,1259,1233,1134,1226,1142,1124
March3,270,22,279,46,288,30,252,36
March4,0,0,0,0,0,0,0,0
March5,954,1048,1072,858,964,912,971,947
March6,3598,3583,3184,3277,3534,3071,3269,3230
March7,2960,3440,2715,3228,2782,2993,2488,2998
March8,82,5,60,6,98,8,63,3
March9,324,222,303,146,286,162,299,156
Marcks,41,42,61,35,32,22,32,20
Marcksl1,1580,141,1589,146,1885,101,1771,153
Marco,0,0,2,0,0,0,0,0
Marf1,3622,3459,3269,3184,3693,2945,3795,3555
Mark1,6,1,10,1,28,0,4,0
Mark2,4606,6662,4899,5990,4758,6153,5119,6772
Mark3,1628,1772,1696,1664,1630,1481,1691,1657
Mark4,486,530,473,505,530,488,544,565
Mars,1022,1576,1058,1403,947,1413,1038,1398
Mars2,424,682,396,702,415,655,401,664
Marveld1,1065,706,1258,656,1048,648,1147,673
Marveld2,251,39,281,71,273,49,325,79
Marveld3,0,0,0,0,0,0,0,0
Mas1,0,0,0,0,0,0,0,0
Masp1,0,0,0,0,0,0,0,0
Masp2,4,11,3,7,3,8,3,3
Mast1,23,22,24,21,12,25,29,29
Mast2,1215,737,1049,690,1164,772,1313,876
Mast3,4506,4334,4648,4157,4387,4322,4693,4792
Mast4,798,570,458,493,605,474,499,515
Mastl,10,8,15,5,7,3,7,3
Mat1a,0,0,0,0,0,0,0,0
Mat2a,3309,4302,3685,4272,3644,4310,3855,5300
Mat2b,2826,3093,3068,2744,2777,2798,2849,2731
Matk,3119,556,3349,489,3145,492,3669,494
Matn1,1,0,1,1,2,1,0,1
Matn2,212,4,249,6,192,2,233,6
Matn3,0,0,0,0,0,0,0,0
Matn4,0,0,0,0,0,0,0,0
Matr3,5168,5555,5505,5296,4964,4871,4950,5031
Matr3-ps2,53,0,48,1,47,2,39,0
Mau2,3590,3228,3309,3175,3588,3085,3578,3651
Mavs,981,790,871,687,892,679,902,749
Max,2872,2734,2985,2332,2956,2613,2949,2653
Maz,8826,5691,9433,5136,9501,5495,9683,5521
Mb21d1,139,216,141,181,146,182,133,232
Mb21d2,1,0,0,0,1,0,0,0
Mbd1,1448,1152,1288,1048,1336,959,1378,1130
Mbd2,2439,3611,2779,3133,2506,3292,2619,3427
Mbd3,1666,1623,1973,1617,1724,1626,1930,1596
Mbd3l1,0,0,0,0,0,0,0,0
Mbd4,258,291,200,215,253,228,222,240
Mbd5,857,737,650,563,792,595,733,630
Mbd6,3303,2608,3132,2473,3171,2462,3261,2747
Mbip,404,349,407,271,337,237,362,260
Mblac1,17,14,21,7,10,8,12,12
Mblac2,238,327,262,260,196,235,237,202
Mbnl1,25654,24380,26417,21725,25222,21276,25410,22462
Mbnl2,1380,1321,1148,1173,1223,1125,1248,1021
Mbnl3,359,316,300,276,351,229,370,299
Mboat1,749,999,834,906,884,841,796,831
Mboat2,2,4,3,2,5,1,3,1
Mboat4,2,5,1,1,0,5,2,1
Mboat7,2495,1427,2376,1239,2425,1221,2416,1218
Mbp,4659,5855,5179,4987,5005,5035,5109,5231
Mbtd1,1315,1320,1066,1100,1117,985,1114,1088
Mbtps1,4502,4108,4369,3451,4412,3461,4288,3345
Mbtps2,594,628,496,469,586,426,511,434
Mc1r,0,0,1,1,0,0,0,0
Mc3r,5,0,0,0,3,0,0,0
Mc5r,1,0,0,0,0,0,0,0
Mcam,2,3,4,6,2,5,5,7
Mcat,359,311,395,306,387,243,381,312
Mcc,0,0,1,0,0,0,0,0
Mccc1,669,496,570,432,664,372,589,419
Mccc1os,20,30,20,15,20,21,29,19
Mccc2,302,302,294,264,229,215,206,232
Mcee,118,134,124,122,101,106,88,96
Mcemp1,1,0,3,0,0,3,0,0
Mcf2,0,0,0,0,0,0,0,0
Mcf2l,24,2,28,3,27,5,14,0
Mcfd2,642,723,697,607,635,591,621,566
Mchr1,0,0,0,0,0,0,0,0
Mcidas,0,0,0,1,0,0,0,0
Mcl1,9713,13458,9710,11284,10114,11954,9827,12366
Mcm10,54,2,42,3,22,6,34,5
Mcm2,1501,1783,1597,1715,1491,1636,1553,1695
Mcm3,1192,1293,1276,1123,1212,1107,1206,1132
Mcm3ap,2266,2863,2342,2439,2366,2376,2319,2577
Mcm4,1965,2355,2215,2166,2082,2153,2069,2236
Mcm5,1205,955,1308,914,1215,932,1297,918
Mcm6,4694,1872,4953,1688,5083,1693,4632,1758
Mcm7,1123,1343,1328,1312,1223,1263,1345,1243
Mcm8,66,53,70,41,68,33,75,35
Mcm9,526,515,444,461,510,468,548,472
Mcmbp,2185,3611,2441,3355,2261,3480,2293,3632
Mcmdc2,0,3,0,1,0,2,0,4
Mcoln1,945,886,851,776,919,804,885,864
Mcoln2,135,35,148,53,113,25,84,38
Mcoln3,163,205,195,182,147,142,156,160
Mcph1,212,211,217,173,201,200,266,234
Mcpt1,0,0,0,0,0,0,0,0
Mcpt8,4,0,7,0,1,0,0,0
Mcrs1,667,938,748,745,677,746,623,759
Mctp1,536,11,369,17,402,17,262,5
Mctp2,136,949,228,835,119,744,205,813
Mcts1,590,697,705,626,603,607,636,654
Mcts2,32,26,34,41,26,31,31,32
Mcu,904,491,971,389,955,367,905,433
Mcur1,1478,1351,1413,1098,1398,1023,1369,1067
Mdc1,2777,3230,2596,2975,2741,2612,2598,2917
Mdfi,1,0,0,2,0,1,1,1
Mdfic,2647,178,2445,199,2420,149,2197,152
Mdga1,2,0,1,0,1,0,1,0
Mdh1,3169,3205,3401,2876,3060,2870,3149,2754
Mdh2,3745,4482,4301,4076,3678,4018,3867,3958
Mdk,66,39,62,23,80,35,72,39
Mdk-ps1,0,0,0,0,0,0,0,0
Mdm1,173,184,166,142,127,121,144,139
Mdm2,1774,1912,1767,1512,1693,1562,1730,1695
Mdm4,7955,6883,6318,6162,7511,6256,7935,7684
Mdm4-ps,2,1,0,4,1,1,1,1
Mdn1,4066,6372,3321,5466,3767,4670,4017,5805
Mdp1,1185,1258,1443,1383,1194,1315,1429,1396
Me1,0,0,0,0,0,0,0,0
Me2,835,3113,965,2685,827,2661,906,2900
Me3,0,0,0,0,0,0,0,0
Mea1,1002,852,1134,714,972,734,926,674
Meaf6,1201,587,1045,538,1001,562,1055,574
Mecom,0,0,0,0,0,0,0,0
Mecp2,3410,2839,2731,2179,3224,2108,2720,2180
Mecr,250,268,232,220,224,293,218,293
Med1,2531,2758,2236,2710,2596,2528,2558,3083
Med10,667,717,834,649,692,666,720,693
Med11,613,943,666,687,605,726,495,653
Med12,5751,6136,4921,5290,5455,5168,5261,5958
Med12l,44,74,26,48,37,64,26,72
Med13,4828,4326,3464,3525,4515,3204,4149,3643
Med13l,3269,3909,2749,3552,3605,3407,3581,3995
Med14,2617,2509,1988,2236,2527,2037,2306,2406
Med15,4884,2335,4071,2045,4281,2049,4007,2260
Med16,903,863,872,659,827,644,764,621
Med17,1226,1286,1333,1218,1322,1182,1229,1169
Med18,182,158,188,160,170,149,151,169
Med19,530,574,612,526,550,449,549,528
Med20,665,782,674,684,678,725,716,850
Med21,311,562,426,507,354,518,385,475
Med22,1261,1194,1210,1027,1220,1073,1192,1155
Med23,1547,1234,1474,1027,1543,990,1489,1047
Med24,1993,1829,2074,1525,1953,1510,2105,1591
Med25,1456,1215,1504,1039,1315,1047,1432,1155
Med26,432,521,428,416,419,447,404,430
Med27,320,425,333,381,310,401,346,348
Med28,1388,1238,1853,1211,1587,1216,1548,1194
Med29,110,132,128,122,98,97,101,111
Med30,522,562,606,510,472,472,504,440
Med31,152,106,188,94,165,114,144,108
Med4,619,760,672,632,655,680,655,642
Med6,222,270,280,235,218,256,264,254
Med7,503,215,553,244,549,220,503,168
Med8,1009,875,1106,769,985,827,1096,812
Med9,243,267,286,228,261,218,293,221
Med9os,0,0,0,0,0,0,0,0
Medag,0,0,0,1,1,0,0,0
Mef2a,968,1807,908,1488,876,1380,910,1534
Mef2b,2,1,3,3,0,1,1,4
Mef2c,14,3,0,3,10,3,1,0
Mef2d,3913,5426,3962,5468,4148,5954,3886,5926
Mefv,3,0,4,1,0,0,0,0
Meg3,28,0,28,0,46,0,7,0
Megf11,0,0,0,0,0,0,0,0
Megf6,0,1,0,1,0,0,0,0
Megf8,407,10,325,13,418,7,323,8
Megf9,188,193,179,191,230,161,179,188
Mei1,15,0,9,0,7,0,8,0
Mei4,0,1,0,1,0,0,0,1
Meig1,0,0,0,0,0,0,0,0
Meikin,0,0,0,0,1,0,0,0
Meiob,1,0,0,0,0,0,0,0
Meis1,1,2,4,1,0,0,0,0
Meis2,0,0,0,0,0,0,0,0
Meis3,1322,732,1290,591,1222,630,1230,653
Melk,86,15,83,8,68,5,51,16
Memo1,469,597,502,516,435,531,509,527
Men1,1187,1461,1204,1241,1193,1268,1152,1401
Meox1,13,0,5,0,15,0,7,0
Mep1b,0,0,1,0,0,0,0,1
Mepce,2459,2780,2756,2562,2407,2765,2603,2609
Mertk,0,0,1,0,1,1,1,0
Mesdc1,550,353,597,349,575,324,567,338
Mesdc2,1254,1280,1401,1167,1299,1171,1139,1152
Mesp2,14,0,8,0,2,0,2,0
Mest,0,1,0,0,0,0,1,1
Met,1,0,2,0,0,0,0,0
Metap1,1466,1132,1333,1054,1409,1079,1394,1139
Metap1d,722,773,706,709,628,673,732,786
Metap2,2234,1981,2331,1750,2124,1624,2268,1795
Metrn,389,325,447,315,349,324,336,265
Metrnl,27,3,44,1,41,0,42,0
Mettl1,202,394,210,383,162,353,147,376
Mettl10,401,311,440,300,393,256,397,265
Mettl13,290,534,290,502,255,455,269,500
Mettl14,750,759,795,625,798,643,707,720
Mettl15,154,118,172,114,137,103,121,90
Mettl16,854,1093,933,904,825,866,845,889
Mettl17,830,980,849,837,811,924,867,992
Mettl18,198,194,288,182,208,192,223,160
Mettl2,387,487,430,498,387,446,391,492
Mettl20,246,353,250,289,208,264,223,245
Mettl21a,498,365,506,302,485,301,456,302
Mettl21b,0,0,0,0,1,0,1,1
Mettl21c,0,1,0,0,0,2,0,0
Mettl22,188,286,219,273,167,261,190,273
Mettl23,1051,1273,1243,1292,1071,1241,1126,1244
Mettl24,7,0,3,0,2,0,2,0
Mettl25,134,157,156,123,128,122,135,143
Mettl3,1124,1213,1208,1202,1125,1206,1177,1187
Mettl4,381,410,336,401,374,312,370,372
Mettl4-ps1,3,0,1,0,0,0,2,1
Mettl5,224,229,188,184,209,159,186,169
Mettl5os,2,5,1,2,4,5,2,6
Mettl6,649,538,638,449,571,471,571,470
Mettl7a1,333,97,402,88,300,77,374,95
Mettl7a3,0,0,1,0,0,0,0,0
Mettl7b,0,0,0,0,0,0,0,0
Mettl8,272,493,280,447,252,482,255,462
Mettl9,575,1367,701,1262,555,1289,656,1304
Mex3a,28,246,19,181,13,181,14,195
Mex3b,532,467,572,456,529,512,518,511
Mex3c,1149,1171,1045,955,1077,953,1130,1095
Mex3d,246,337,217,253,196,262,199,259
Mfap1a,687,709,804,635,717,614,743,646
Mfap1b,351,377,446,330,335,327,370,359
Mfap2,0,0,0,0,0,0,0,0
Mfap3,1533,1199,1300,1054,1463,1055,1433,1122
Mfap3l,1,0,0,0,0,0,0,0
Mfap4,0,0,0,0,0,0,0,0
Mfap5,0,0,2,0,1,0,0,0
Mff,1523,1645,1550,1443,1441,1489,1557,1519
Mfge8,277,504,398,503,319,467,290,519
Mfhas1,829,2191,911,1875,866,1826,906,1967
Mfi2,0,1,0,0,2,1,0,0
Mfn1,680,612,595,476,615,531,609,495
Mfn2,1506,1264,1475,1167,1455,1096,1482,1118
Mfng,2625,2596,3016,2268,2862,2514,2930,2633
Mfrp,0,0,1,0,2,0,0,0
Mfsd1,1508,1343,1474,1289,1399,1095,1349,1193
Mfsd10,861,668,864,501,755,537,789,591
Mfsd11,426,258,409,275,426,246,421,268
Mfsd12,183,259,163,193,152,183,162,200
Mfsd2a,40,21,71,18,48,19,48,29
Mfsd2b,39,20,28,20,27,23,21,19
Mfsd3,128,157,133,130,112,133,131,140
Mfsd4,39,24,31,24,29,13,22,19
Mfsd5,879,986,970,881,904,868,881,895
Mfsd6,2171,1242,1982,1276,2415,1339,2347,1442
Mfsd6l,0,0,0,0,0,0,0,0
Mfsd7a,1,2,1,2,0,0,0,0
Mfsd7b,922,874,904,830,940,746,927,770
Mfsd7c,2,0,1,0,3,0,2,0
Mfsd8,302,268,305,246,254,205,252,236
Mfsd9,72,54,59,48,48,40,36,34
Mga,3607,4376,2784,3725,3416,3151,3144,3984
Mgam,0,5,2,5,0,3,0,1
Mgam2-ps,0,0,0,1,0,1,0,0
Mgarp,2,2,6,4,6,6,4,4
Mgat1,2089,1726,2177,1513,2040,1490,1986,1518
Mgat2,1886,1890,2014,1559,1987,1577,1875,1604
Mgat3,9,0,4,0,11,0,4,0
Mgat4a,367,1242,382,982,329,923,379,1067
Mgat4b,369,123,317,97,273,113,249,97
Mgat4d,0,0,0,1,0,0,0,0
Mgat4e,0,0,0,0,0,0,0,0
Mgat5,2330,1019,1710,869,1875,801,1839,1054
Mgat5b,0,0,0,0,0,0,0,0
Mgea5,5773,6089,5781,5572,5743,5386,5642,5533
Mgl2,0,0,2,0,0,0,0,0
Mgll,1,5,1,2,1,3,2,4
Mgme1,196,126,194,84,184,86,214,100
Mgmt,209,25,199,35,154,32,152,15
Mgrn1,2039,1591,1988,1408,2077,1427,1817,1522
Mgst1,3,1,3,1,0,0,0,0
Mgst2,853,860,922,754,869,782,798,766
Mgst3,8,73,6,66,3,61,5,44
Mia,0,1,2,0,1,1,1,2
Mia2,0,1,0,0,0,0,0,0
Mia3,2832,3109,2931,2923,2904,2851,2921,3006
Miat,4,0,2,1,2,1,5,1
Mib1,1555,1255,1306,1012,1590,981,1575,1209
Mib2,1159,1097,1424,1173,1376,1216,1542,1380
Mical1,2546,2566,2854,2272,2300,2107,2497,2092
Mical2,159,15,205,6,212,9,235,12
Mical3,668,931,415,758,497,716,469,732
Micalcl,4,0,8,0,2,0,6,1
Micall1,2184,2920,2191,2656,2235,2712,2432,3202
Micall2,32,0,30,0,25,0,16,0
Micu1,1254,831,1379,823,1272,771,1282,764
Micu2,1994,1659,2065,1350,1829,1299,1667,1180
Micu3,380,210,339,147,372,184,336,167
Mid1,92,138,42,79,78,106,44,112
Mid1ip1,520,198,572,173,617,153,519,148
Mid2,462,0,302,2,411,0,285,2
Midn,3043,4182,3070,3463,3034,3530,2897,3645
Mief1,1107,1072,1077,959,1054,925,1080,1013
Mief2,288,376,312,298,252,290,282,297
Mien1,798,879,1033,803,762,859,892,739
Mier1,3271,3568,2967,3168,3175,3052,3165,3159
Mier2,809,738,772,740,745,735,823,740
Mier3,681,582,578,543,652,501,688,595
Mif,1009,1027,1294,1171,1039,1071,1046,1018
Mif-ps3,0,0,0,0,0,1,0,0
Mif4gd,2571,1057,2421,1008,2370,1019,2259,963
Miip,1411,1421,1620,1329,1333,1247,1492,1313
Mill1,0,0,0,0,0,0,0,0
Mill2,9,0,4,0,9,1,6,0
Milr1,176,146,161,113,176,125,158,136
Mina,1107,1355,1122,1229,1056,1188,1036,1245
Mink1,7245,4092,7361,3779,7743,3861,7949,4255
Minos1,859,791,1055,771,875,773,940,745
Minpp1,947,1244,935,1104,902,1046,870,1105
Mios,639,700,605,676,603,597,534,640
Mip,0,0,0,0,0,0,0,1
Mipep,267,311,267,295,269,262,256,250
Mipep-ps,0,0,0,0,0,0,0,0
Mipepos,1,0,0,0,0,0,0,0
Mipol1,118,85,119,66,107,73,85,76
Mir101b,0,0,1,0,0,0,0,0
Mir103-2,1,1,1,1,0,1,4,1
Mir106b,0,0,0,0,0,0,0,0
Mir10a,0,0,0,0,0,0,0,0
Mir1188,0,0,0,0,0,0,0,0
Mir1190,0,0,0,0,0,0,0,0
Mir1191,8,7,3,9,4,9,1,3
Mir1192,1,0,0,0,2,0,1,0
Mir1195,0,0,0,0,0,0,0,1
Mir1198,1,0,0,1,1,0,1,1
Mir1247,1,0,0,0,1,0,1,0
Mir128-1,0,0,0,0,0,0,0,0
Mir130c,1,0,0,0,0,0,0,0
Mir132,0,0,0,0,0,0,1,0
Mir140,0,0,1,0,0,0,1,0
Mir142b,0,1,0,2,0,1,3,0
Mir142hg,469,448,427,410,424,543,428,515
Mir146,3,0,1,0,1,0,4,0
Mir148a,0,0,0,0,0,0,0,0
Mir148b,0,0,0,0,1,0,0,0
Mir149,0,0,0,0,0,0,0,0
Mir150,0,0,0,0,0,0,0,0
Mir15a,0,0,0,0,0,0,0,0
Mir15b,0,0,0,0,0,0,1,0
Mir17hg,106,172,106,222,101,203,93,239
Mir181b-2,0,0,0,0,0,0,0,0
Mir181c,0,0,0,0,0,0,0,0
Mir181d,0,0,0,0,0,0,0,0
Mir186,9,7,2,4,5,4,7,4
Mir1898,13,9,13,4,20,14,14,16
Mir18b,0,0,0,0,0,1,0,0
Mir1901,0,0,0,0,1,0,0,0
Mir1904,0,0,0,0,0,0,0,0
Mir1905,0,0,0,0,0,0,0,0
Mir1907,0,0,1,0,0,0,0,0
Mir1927,0,0,0,0,1,0,0,0
Mir1929,2,0,0,1,3,0,1,0
Mir1931,0,1,0,1,0,1,0,2
Mir1932,0,0,0,0,0,0,0,0
Mir1933,0,0,0,0,0,0,0,0
Mir1934,1,0,0,0,0,0,0,1
Mir1936,0,0,0,0,0,0,0,0
Mir1938,0,0,0,0,0,0,1,0
Mir1942,0,0,0,0,0,0,0,0
Mir1943,1,0,1,2,1,1,2,2
Mir1946b,0,1,0,0,1,0,0,0
Mir1947,0,0,0,0,0,0,0,0
Mir1948,0,0,0,0,1,0,1,0
Mir1950,0,0,4,0,1,0,2,0
Mir1953,0,0,0,0,0,0,0,0
Mir1955,0,1,0,0,0,0,0,1
Mir1957a,1,1,1,1,0,0,1,1
Mir1960,1,0,0,0,0,0,0,0
Mir1964,0,2,7,1,3,6,0,5
Mir1966,0,0,0,0,0,0,0,0
Mir1967,0,0,0,0,0,0,0,0
Mir1968,0,0,0,0,1,0,1,0
Mir1969,0,0,0,0,0,0,0,0
Mir196a-1,0,0,0,0,0,0,0,0
Mir1981,0,0,0,0,0,0,0,0
Mir19b-2,0,0,0,0,0,0,0,0
Mir1b,0,0,0,0,2,0,0,0
Mir207,0,0,0,0,0,0,0,0
Mir20b,0,0,0,0,0,0,0,0
Mir211,0,0,0,0,0,0,0,0
Mir212,0,1,0,0,0,0,1,0
Mir219a-1,0,0,0,0,0,0,0,0
Mir221,0,0,0,0,0,0,0,0
Mir22hg,90,14,69,14,91,8,60,16
Mir23a,1,0,0,0,2,0,0,0
Mir23b,0,1,1,0,1,0,1,0
Mir24-2,0,0,0,0,0,0,0,0
Mir26a-2,0,0,0,0,0,0,1,0
Mir26b,0,0,0,1,0,1,0,0
Mir27a,0,0,0,0,0,0,0,0
Mir27b,3,0,0,0,1,0,0,1
Mir297b,0,1,0,0,0,0,0,0
Mir297c,0,0,0,0,0,0,0,0
Mir29a,0,0,0,0,0,0,0,0
Mir29b-1,0,0,0,0,0,0,0,0
Mir301,1,0,0,0,0,0,0,0
Mir3057,1,5,4,0,3,1,3,3
Mir3058,2,0,1,1,2,0,0,0
Mir3060,13,5,11,3,11,0,9,6
Mir3066,0,0,0,0,0,0,0,0
Mir3068,0,0,1,0,0,0,0,0
Mir3070b,0,0,0,0,0,0,0,0
Mir3072,0,0,0,0,0,0,0,0
Mir3074-1,0,0,0,0,1,0,0,0
Mir3075,0,0,0,0,0,0,0,0
Mir3076,0,0,0,0,0,0,0,0
Mir3079,0,0,0,3,2,0,0,1
Mir3082,14,20,24,17,20,15,14,21
Mir3091,2,3,0,1,0,0,0,1
Mir3094,0,0,0,0,1,0,1,0
Mir3096,0,0,0,0,1,0,0,0
Mir3097,0,0,0,0,0,0,0,0
Mir3098,0,3,2,3,2,7,2,3
Mir30c-1,0,0,0,0,0,0,0,0
Mir30e,0,0,0,0,0,0,0,0
Mir3109,0,0,0,0,0,0,0,0
Mir32,0,0,0,0,0,0,0,0
Mir320,0,0,0,1,0,0,0,0
Mir33,0,0,0,0,0,0,0,0
Mir339,0,0,0,0,0,0,0,0
Mir340,0,0,0,0,0,0,0,0
Mir341,0,0,0,0,0,0,0,0
Mir342,0,0,0,0,0,0,0,0
Mir343,11,4,5,4,5,4,4,9
Mir345,0,0,0,0,0,0,0,0
Mir3473a,0,0,0,0,0,0,0,0
Mir3473c,0,2,1,1,2,3,3,4
Mir3473d,1,0,0,0,1,0,0,1
Mir3473e,0,3,0,0,3,0,3,0
Mir3473f,0,0,0,0,0,0,0,0
Mir3473g,0,1,0,1,0,1,0,2
Mir3474,0,0,1,0,0,0,1,0
Mir350,0,0,0,0,0,0,0,0
Mir3569,0,1,0,0,0,1,0,0
Mir361,0,0,0,0,0,0,0,0
Mir3620,0,0,0,0,0,0,0,0
Mir363,1,0,1,1,2,1,0,0
Mir365-2,0,0,0,0,0,0,0,0
Mir374b,2,0,1,0,3,0,2,0
Mir3971,0,0,0,0,0,0,0,0
Mir421,2,0,1,1,4,0,1,0
Mir423,0,0,0,1,0,0,1,0
Mir466d,0,0,0,0,0,0,0,0
Mir466i,1,0,0,0,0,0,0,0
Mir466l,0,0,0,0,0,0,0,0
Mir466q,0,0,0,0,0,0,0,0
Mir484,0,0,0,0,0,0,0,0
Mir486,0,0,0,0,0,0,0,0
Mir491,0,0,0,0,1,1,0,0
Mir5098,0,1,0,0,0,0,0,0
Mir5100,1,1,0,0,0,0,1,0
Mir5104,0,0,0,0,1,0,0,0
Mir5107,1,0,0,0,1,1,0,1
Mir5119,4,1,1,1,2,0,2,0
Mir5123,0,0,0,0,0,0,0,0
Mir5125,285,151,266,174,281,231,306,200
Mir5128,0,0,0,0,0,0,0,0
Mir5135,0,0,0,0,0,0,0,0
Mir5136,0,0,0,0,0,1,0,0
Mir5618,1,0,0,0,0,1,0,0
Mir5619,0,0,0,0,0,0,0,0
Mir5620,0,0,1,0,0,1,0,0
Mir5621,0,0,0,0,2,0,1,0
Mir5622,0,0,0,0,0,0,0,0
Mir5623,0,0,0,0,0,1,0,0
Mir6236,4847,6332,4503,12435,3376,2954,1695,9568
Mir6240,0,0,0,0,0,0,0,0
Mir6340,0,0,0,0,0,0,0,0
Mir6345,0,0,0,0,0,0,0,0
Mir6357,0,0,0,0,0,0,0,0
Mir6360,0,0,0,0,0,0,1,0
Mir6371,0,0,0,0,0,0,0,0
Mir6374,0,1,0,0,0,0,0,0
Mir6387,3,2,0,2,0,3,2,2
Mir6391,0,0,0,0,0,0,0,0
Mir6392,0,0,0,0,0,0,0,0
Mir6399,1,0,0,1,0,0,0,0
Mir6400,1,0,0,0,0,1,1,0
Mir6403,3,0,1,3,1,0,2,0
Mir6406,0,0,0,0,0,0,0,0
Mir6407,0,0,0,0,0,0,0,0
Mir6417,0,0,0,0,0,0,0,0
Mir6418,1,0,0,1,0,1,0,1
Mir652,0,0,0,0,0,0,0,0
Mir6538,0,0,0,1,0,0,0,0
Mir6546,0,0,0,0,0,0,0,0
Mir669a-2,0,0,0,0,0,0,0,0
Mir669h,0,1,1,0,0,1,0,2
Mir669i,0,0,1,0,0,0,0,0
Mir669n,0,0,0,1,0,0,0,0
Mir674,1,0,0,0,0,0,1,0
Mir687,0,0,0,0,0,0,0,0
Mir6897,0,0,0,0,0,0,0,0
Mir6898,0,0,0,0,0,0,0,0
Mir6899,0,0,0,0,0,0,0,0
Mir6900,0,0,0,0,0,0,0,0
Mir6903,0,0,0,0,0,0,0,0
Mir6904,1,0,0,0,0,0,0,1
Mir6905,2,4,2,0,3,1,4,1
Mir6907,1,0,1,1,2,1,1,4
Mir6908,0,0,0,0,0,0,0,0
Mir6909,1,0,0,0,0,0,0,0
Mir6910,0,1,0,0,1,2,1,1
Mir6911,1,0,0,0,0,0,0,0
Mir6912,1,0,0,0,0,0,1,0
Mir6913,0,1,0,0,1,0,0,1
Mir6914,0,0,0,0,0,1,0,0
Mir6916,0,1,2,0,0,0,0,0
Mir6918,0,0,0,0,0,0,0,0
Mir692-1,0,0,0,0,0,0,0,0
Mir692-2,0,0,0,0,0,0,0,0
Mir6921,0,0,0,0,0,0,0,0
Mir6927,0,1,0,0,0,0,0,0
Mir6929,1,0,2,0,0,0,0,0
Mir693,0,0,0,0,0,0,0,0
Mir6931,0,0,0,0,0,0,1,0
Mir6932,0,0,0,0,0,0,0,0
Mir6937,1,0,0,0,0,0,1,1
Mir6938,0,0,0,0,0,0,0,2
Mir6939,2,1,0,0,0,0,0,0
Mir6941,0,0,0,0,0,0,0,1
Mir6942,1,2,2,2,1,3,1,4
Mir6943,1,0,1,0,0,0,0,0
Mir6946,1,1,1,1,1,2,1,1
Mir6951,1,0,0,1,1,0,0,0
Mir6953,0,0,0,0,0,1,0,0
Mir6955,5,1,9,3,9,2,4,3
Mir6957,0,0,0,3,0,0,0,3
Mir6959,0,0,0,0,0,0,0,0
Mir6961,0,0,0,0,0,0,0,0
Mir6963,0,0,0,0,0,0,0,0
Mir6965,0,0,0,0,0,0,0,0
Mir6968,3,2,0,0,0,0,0,0
Mir697,1,4,0,1,2,2,3,6
Mir6973a,31,48,29,57,26,40,30,47
Mir6974,1,0,0,0,0,0,0,0
Mir6975,0,1,1,0,1,3,3,3
Mir6979,0,0,0,0,0,0,0,1
Mir6981,0,0,0,0,0,0,0,0
Mir6984,0,0,0,0,0,0,0,0
Mir6986,1,0,0,1,1,0,0,0
Mir6987,0,0,0,0,0,0,0,0
Mir6988,0,1,1,1,0,1,0,0
Mir6989,0,0,0,0,0,0,0,0
Mir6991,0,0,0,0,0,0,0,0
Mir6993,0,0,0,0,1,0,0,0
Mir6995,0,0,0,0,0,0,0,0
Mir6996,0,0,0,0,0,0,0,0
Mir6997,0,0,0,0,0,0,0,0
Mir6998,1,0,0,0,1,2,2,1
Mir6999,18,0,15,1,19,2,29,1
Mir7-1,8,8,12,3,7,7,5,10
Mir700,0,0,0,1,0,0,0,0
Mir7000,0,0,0,0,1,0,0,0
Mir7001,7,2,7,1,4,3,10,3
Mir7006,0,0,0,0,1,0,0,0
Mir7007,0,0,0,0,0,0,0,0
Mir7008,0,0,0,0,0,0,0,0
Mir701,0,0,0,0,0,0,0,0
Mir7010,0,0,0,0,0,0,0,0
Mir7013,3,1,3,1,1,1,1,0
Mir7016,0,1,1,0,1,1,1,0
Mir7017,1,1,1,0,1,1,2,0
Mir7020,1,0,1,0,0,0,0,0
Mir7022,1,1,0,1,0,0,2,0
Mir7024,1,0,2,2,0,2,0,0
Mir7026,3,2,5,3,4,3,1,5
Mir7027,11,7,6,6,7,5,7,4
Mir7028,3,0,2,0,0,0,0,1
Mir7030,1,4,2,2,4,2,4,1
Mir7031,0,0,0,0,0,0,0,0
Mir7033,0,0,0,0,0,0,0,0
Mir7034,0,0,0,0,0,0,0,0
Mir7038,0,0,0,0,0,0,0,0
Mir704,1,0,0,0,1,0,0,0
Mir7041,4,0,2,2,1,0,0,0
Mir7044,1,0,1,0,0,0,0,0
Mir7048,0,1,2,1,0,1,1,2
Mir7049,0,0,0,0,0,0,1,0
Mir7051,0,0,0,0,0,0,1,0
Mir7052,1,1,6,1,3,1,1,1
Mir7053,2,0,1,0,0,1,1,0
Mir7054,1,0,0,0,2,0,0,0
Mir7056,0,0,0,0,0,0,0,0
Mir7058,0,0,0,0,0,0,0,0
Mir7059,2,1,0,1,2,1,1,2
Mir706,0,0,0,0,0,0,0,0
Mir7060,0,0,0,2,3,0,1,0
Mir7063,1,2,0,2,3,1,0,1
Mir7064,0,0,0,0,0,0,0,0
Mir7065,0,0,0,0,0,0,0,0
Mir7067,1,4,1,1,0,1,0,1
Mir7069,0,0,0,1,1,0,1,0
Mir7072,2,2,2,0,2,0,2,3
