NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,Unnamed: 11,group
GO_CELLULAR_RESPONSE_TO_KETONE,GO_CELLULAR_RESPONSE_TO_KETONE,,67,-0.21598144,-0.7857394,0.8836735,0.92958033,1,1526,"tags=16%, list=12%, signal=19%",,Tn_B6
GO_LABYRINTHINE_LAYER_DEVELOPMENT,GO_LABYRINTHINE_LAYER_DEVELOPMENT,,31,-0.256451,-0.7839004,0.84,0.93160236,1,1643,"tags=19%, list=13%, signal=22%",,Tn_B6
GO_REGULATION_OF_NEUROBLAST_PROLIFERATION,GO_REGULATION_OF_NEUROBLAST_PROLIFERATION,,19,-0.28822574,-0.7832954,0.7803347,0.93189895,1,373,"tags=11%, list=3%, signal=11%",,Tn_B6
GO_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION,GO_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION,,25,-0.26973414,-0.78263223,0.82591873,0.93226784,1,1685,"tags=24%, list=13%, signal=28%",,Tn_B6
GO_KETONE_BIOSYNTHETIC_PROCESS,GO_KETONE_BIOSYNTHETIC_PROCESS,,26,-0.2636046,-0.7818686,0.77991456,0.9327871,1,2641,"tags=27%, list=21%, signal=34%",,Tn_B6
GO_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC,GO_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC,,25,-0.2638823,-0.7814155,0.81225294,0.93287516,1,3199,"tags=36%, list=26%, signal=48%",,Tn_B6
GO_CARDIAC_MUSCLE_CELL_PROLIFERATION,GO_CARDIAC_MUSCLE_CELL_PROLIFERATION,,32,-0.251565,-0.77949595,0.8145161,0.9350126,1,908,"tags=9%, list=7%, signal=10%",,Tn_B6
GO_REGULATION_OF_SYNAPSE_ASSEMBLY,GO_REGULATION_OF_SYNAPSE_ASSEMBLY,,46,-0.23309164,-0.7792077,0.8704104,0.93483967,1,2538,"tags=24%, list=20%, signal=30%",,Tn_B6
GO_SENSORY_SYSTEM_DEVELOPMENT,GO_SENSORY_SYSTEM_DEVELOPMENT,,216,-0.18197538,-0.77885604,0.9913793,0.9347412,1,2134,"tags=13%, list=17%, signal=15%",,Tn_B6
GO_REGULATION_OF_CELL_AGING,GO_REGULATION_OF_CELL_AGING,,35,-0.2445799,-0.7782104,0.84812623,0.9350637,1,1774,"tags=20%, list=14%, signal=23%",,Tn_B6
GO_POSITIVE_REGULATION_OF_OSSIFICATION,GO_POSITIVE_REGULATION_OF_OSSIFICATION,,53,-0.22376302,-0.77700716,0.8927835,0.9361419,1,1774,"tags=13%, list=14%, signal=15%",,Tn_B6
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,,80,-0.20697106,-0.77678,0.90836656,0.93586075,1,2384,"tags=19%, list=19%, signal=23%",,Tn_B6
GO_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,GO_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,,70,-0.21351622,-0.7765526,0.8915663,0.93559504,1,1774,"tags=16%, list=14%, signal=18%",,Tn_B6
GO_PROTEOGLYCAN_METABOLIC_PROCESS,GO_PROTEOGLYCAN_METABOLIC_PROCESS,,49,-0.22627297,-0.776194,0.88160676,0.93550223,1,811,"tags=10%, list=6%, signal=11%",,Tn_B6
GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION,GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION,,17,-0.2896742,-0.77612144,0.80497926,0.9350302,1,2773,"tags=24%, list=22%, signal=30%",,Tn_B6
GO_VITAMIN_METABOLIC_PROCESS,GO_VITAMIN_METABOLIC_PROCESS,,92,-0.20476799,-0.7757774,0.9263158,0.9349115,1,3634,"tags=34%, list=29%, signal=47%",,Tn_B6
GO_CAMERA_TYPE_EYE_DEVELOPMENT,GO_CAMERA_TYPE_EYE_DEVELOPMENT,,182,-0.18499471,-0.77449495,0.9846491,0.93601966,1,1101,"tags=8%, list=9%, signal=9%",,Tn_B6
GO_REGULATION_OF_LIPID_KINASE_ACTIVITY,GO_REGULATION_OF_LIPID_KINASE_ACTIVITY,,50,-0.22367963,-0.7731409,0.8933902,0.93720543,1,2119,"tags=22%, list=17%, signal=26%",,Tn_B6
GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,,55,-0.22220184,-0.7703549,0.90756303,0.9402121,1,785,"tags=9%, list=6%, signal=10%",,Tn_B6
GO_INTERFERON_BETA_PRODUCTION,GO_INTERFERON_BETA_PRODUCTION,,47,-0.22860222,-0.76939565,0.8832998,0.9408516,1,3159,"tags=32%, list=25%, signal=43%",,Tn_B6
GO_SENSORY_ORGAN_MORPHOGENESIS,GO_SENSORY_ORGAN_MORPHOGENESIS,,129,-0.19009669,-0.7687951,0.95680344,0.94106823,1,795,"tags=7%, list=6%, signal=7%",,Tn_B6
GO_RESPONSE_TO_CHEMOKINE,GO_RESPONSE_TO_CHEMOKINE,,48,-0.22605352,-0.76834404,0.8844622,0.9410564,1,1970,"tags=17%, list=16%, signal=20%",,Tn_B6
GO_REGULATION_OF_VASOCONSTRICTION,GO_REGULATION_OF_VASOCONSTRICTION,,26,-0.26018402,-0.7682287,0.81640625,0.9406326,1,1339,"tags=12%, list=11%, signal=13%",,Tn_B6
GO_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH,GO_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH,,50,-0.22175646,-0.7665097,0.8752688,0.9422196,1,1252,"tags=14%, list=10%, signal=15%",,Tn_B6
GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,,21,-0.2688627,-0.765643,0.84615386,0.9427332,1,3877,"tags=48%, list=31%, signal=69%",,Tn_B6
GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING,GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING,,21,-0.27513272,-0.76403475,0.8250497,0.94409907,1,3110,"tags=38%, list=25%, signal=51%",,Tn_B6
GO_RIG_I_SIGNALING_PATHWAY,GO_RIG_I_SIGNALING_PATHWAY,,16,-0.28887558,-0.76362,0.7962963,0.9440431,1,2999,"tags=38%, list=24%, signal=49%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,,37,-0.2350075,-0.75980765,0.86177105,0.94791096,1,1452,"tags=19%, list=12%, signal=21%",,Tn_B6
GO_PRESYNAPSE_ORGANIZATION,GO_PRESYNAPSE_ORGANIZATION,,17,-0.2833203,-0.75817525,0.8148893,0.94924086,1,2382,"tags=29%, list=19%, signal=36%",,Tn_B6
GO_DIGESTIVE_SYSTEM_PROCESS,GO_DIGESTIVE_SYSTEM_PROCESS,,54,-0.21752065,-0.75775826,0.9116379,0.94916487,1,736,"tags=7%, list=6%, signal=8%",,Tn_B6
GO_LONG_CHAIN_FATTY_ACID_TRANSPORT,GO_LONG_CHAIN_FATTY_ACID_TRANSPORT,,40,-0.22953406,-0.7564966,0.88594705,0.95006126,1,697,"tags=10%, list=6%, signal=11%",,Tn_B6
GO_KERATINIZATION,GO_KERATINIZATION,,21,-0.26956752,-0.7535447,0.84497815,0.95279366,1,1384,"tags=14%, list=11%, signal=16%",,Tn_B6
GO_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN,GO_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN,,17,-0.28318104,-0.7513186,0.8069815,0.954665,1,1399,"tags=12%, list=11%, signal=13%",,Tn_B6
GO_REGULATION_OF_WOUND_HEALING,GO_REGULATION_OF_WOUND_HEALING,,73,-0.2044806,-0.751104,0.91769546,0.9543416,1,3332,"tags=29%, list=27%, signal=39%",,Tn_B6
GO_REGULATION_OF_VIRAL_GENOME_REPLICATION,GO_REGULATION_OF_VIRAL_GENOME_REPLICATION,,66,-0.20795228,-0.7509577,0.91780823,0.9539317,1,2752,"tags=26%, list=22%, signal=33%",,Tn_B6
GO_REGULATION_OF_SPROUTING_ANGIOGENESIS,GO_REGULATION_OF_SPROUTING_ANGIOGENESIS,,52,-0.22013164,-0.7507756,0.9216102,0.9535708,1,1984,"tags=17%, list=16%, signal=20%",,Tn_B6
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,,30,-0.242437,-0.75065595,0.862423,0.95313543,1,951,"tags=10%, list=8%, signal=11%",,Tn_B6
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,,53,-0.21310523,-0.74776584,0.90625,0.95563495,1,2119,"tags=19%, list=17%, signal=23%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_VASCULAR_SMOOTH_MUSCLE_CELL_PROLIFERATION,GO_NEGATIVE_REGULATION_OF_VASCULAR_SMOOTH_MUSCLE_CELL_PROLIFERATION,,16,-0.28342474,-0.74555236,0.82061857,0.9574852,1,2494,"tags=25%, list=20%, signal=31%",,Tn_B6
GO_HISTONE_EXCHANGE,GO_HISTONE_EXCHANGE,,41,-0.22376116,-0.74519855,0.914,0.95726794,1,806,"tags=10%, list=6%, signal=10%",,Tn_B6
GO_DETECTION_OF_MECHANICAL_STIMULUS,GO_DETECTION_OF_MECHANICAL_STIMULUS,,25,-0.25380117,-0.743625,0.8493976,0.9583545,1,936,"tags=8%, list=7%, signal=9%",,Tn_B6
GO_CELL_CELL_JUNCTION_ORGANIZATION,GO_CELL_CELL_JUNCTION_ORGANIZATION,,98,-0.19229192,-0.74287415,0.9738562,0.958542,1,2015,"tags=14%, list=16%, signal=17%",,Tn_B6
GO_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION,GO_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION,,92,-0.19502287,-0.7412289,0.96370965,0.959647,1,789,"tags=9%, list=6%, signal=9%",,Tn_B6
GO_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING,GO_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING,,15,-0.28163135,-0.74014586,0.84126985,0.9601956,1,4137,"tags=53%, list=33%, signal=80%",,Tn_B6
GO_EYE_MORPHOGENESIS,GO_EYE_MORPHOGENESIS,,76,-0.19963004,-0.74013186,0.96103895,0.95964867,1,745,"tags=7%, list=6%, signal=7%",,Tn_B6
GO_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS,GO_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS,,17,-0.27614298,-0.7398629,0.8586498,0.95935506,1,879,"tags=12%, list=7%, signal=13%",,Tn_B6
GO_LIMBIC_SYSTEM_DEVELOPMENT,GO_LIMBIC_SYSTEM_DEVELOPMENT,,63,-0.20585264,-0.73711395,0.9198218,0.96145064,1,2327,"tags=19%, list=19%, signal=23%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,,18,-0.27126867,-0.73541164,0.8488372,0.962525,1,1098,"tags=11%, list=9%, signal=12%",,Tn_B6
GO_BILE_ACID_BIOSYNTHETIC_PROCESS,GO_BILE_ACID_BIOSYNTHETIC_PROCESS,,21,-0.25746793,-0.73501277,0.8582524,0.9623173,1,2737,"tags=24%, list=22%, signal=30%",,Tn_B6
GO_STEROL_BIOSYNTHETIC_PROCESS,GO_STEROL_BIOSYNTHETIC_PROCESS,,58,-0.20689496,-0.73341143,0.9517103,0.96325773,1,2214,"tags=17%, list=18%, signal=21%",,Tn_B6
GO_LYMPHOCYTE_MIGRATION,GO_LYMPHOCYTE_MIGRATION,,68,-0.19839264,-0.73307705,0.9507187,0.9630231,1,2288,"tags=16%, list=18%, signal=20%",,Tn_B6
GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,,45,-0.2200674,-0.7326026,0.9181416,0.9629152,1,3999,"tags=42%, list=32%, signal=62%",,Tn_B6
GO_EMBRYONIC_AXIS_SPECIFICATION,GO_EMBRYONIC_AXIS_SPECIFICATION,,18,-0.26576263,-0.72848666,0.86821705,0.96607715,1,800,"tags=11%, list=6%, signal=12%",,Tn_B6
GO_RESPONSE_TO_INTERFERON_ALPHA,GO_RESPONSE_TO_INTERFERON_ALPHA,,17,-0.26729628,-0.7271834,0.8608696,0.9667215,1,4433,"tags=59%, list=35%, signal=91%",,Tn_B6
GO_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION,GO_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION,,36,-0.22566158,-0.7263753,0.90295357,0.9668892,1,1685,"tags=19%, list=13%, signal=22%",,Tn_B6
GO_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY,GO_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY,,18,-0.2681803,-0.7261731,0.8592437,0.96651477,1,2728,"tags=39%, list=22%, signal=50%",,Tn_B6
GO_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION,GO_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION,,19,-0.26316085,-0.7249567,0.8474904,0.9670625,1,579,"tags=11%, list=5%, signal=11%",,Tn_B6
GO_POSITIVE_REGULATION_OF_PROTEIN_IMPORT,GO_POSITIVE_REGULATION_OF_PROTEIN_IMPORT,,31,-0.23171577,-0.7229981,0.9120879,0.9681772,1,2599,"tags=26%, list=21%, signal=32%",,Tn_B6
GO_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,GO_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,,24,-0.2486723,-0.72217077,0.9010101,0.9683159,1,2017,"tags=25%, list=16%, signal=30%",,Tn_B6
GO_EAR_MORPHOGENESIS,GO_EAR_MORPHOGENESIS,,58,-0.20133656,-0.7219915,0.9482072,0.96791685,1,1315,"tags=10%, list=10%, signal=12%",,Tn_B6
GO_CAMERA_TYPE_EYE_MORPHOGENESIS,GO_CAMERA_TYPE_EYE_MORPHOGENESIS,,55,-0.20505503,-0.7195053,0.9426752,0.9694715,1,745,"tags=7%, list=6%, signal=8%",,Tn_B6
GO_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,GO_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,,35,-0.22449537,-0.7190247,0.92197126,0.96928686,1,2637,"tags=20%, list=21%, signal=25%",,Tn_B6
GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,,15,-0.27874982,-0.7181495,0.8500986,0.96946824,1,732,"tags=13%, list=6%, signal=14%",,Tn_B6
GO_MESONEPHROS_DEVELOPMENT,GO_MESONEPHROS_DEVELOPMENT,,47,-0.21073174,-0.7174377,0.9376392,0.9694728,1,2604,"tags=15%, list=21%, signal=19%",,Tn_B6
GO_RESPONSE_TO_INTERLEUKIN_6,GO_RESPONSE_TO_INTERLEUKIN_6,,28,-0.23379008,-0.71651554,0.91231734,0.9696538,1,3702,"tags=43%, list=30%, signal=61%",,Tn_B6
GO_MEMBRANE_PROTEIN_PROTEOLYSIS,GO_MEMBRANE_PROTEIN_PROTEOLYSIS,,53,-0.20542257,-0.713445,0.9423077,0.97151583,1,715,"tags=9%, list=6%, signal=10%",,Tn_B6
GO_FATTY_ACID_TRANSPORT,GO_FATTY_ACID_TRANSPORT,,57,-0.2037032,-0.7103312,0.95714283,0.9733548,1,2096,"tags=16%, list=17%, signal=19%",,Tn_B6
GO_REGULATION_OF_EXIT_FROM_MITOSIS,GO_REGULATION_OF_EXIT_FROM_MITOSIS,,17,-0.2663188,-0.7102006,0.8858351,0.9729022,1,712,"tags=12%, list=6%, signal=12%",,Tn_B6
GO_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION,GO_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION,,15,-0.27342692,-0.7092258,0.8951613,0.9730826,1,2068,"tags=27%, list=17%, signal=32%",,Tn_B6
GO_LIVER_REGENERATION,GO_LIVER_REGENERATION,,26,-0.2401443,-0.70521057,0.88075316,0.9754984,1,2009,"tags=23%, list=16%, signal=27%",,Tn_B6
GO_DIENCEPHALON_DEVELOPMENT,GO_DIENCEPHALON_DEVELOPMENT,,30,-0.2353916,-0.7047475,0.9254902,0.9752585,1,2599,"tags=27%, list=21%, signal=34%",,Tn_B6
GO_ALCOHOL_BIOSYNTHETIC_PROCESS,GO_ALCOHOL_BIOSYNTHETIC_PROCESS,,126,-0.17500137,-0.7026998,0.9978355,0.9761263,1,2731,"tags=21%, list=22%, signal=26%",,Tn_B6
GO_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN,GO_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN,,68,-0.19306181,-0.70222276,0.9785408,0.9759042,1,5007,"tags=54%, list=40%, signal=90%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,,15,-0.26247987,-0.6949643,0.89349115,0.98036057,1,2119,"tags=27%, list=17%, signal=32%",,Tn_B6
GO_INFLAMMATORY_CELL_APOPTOTIC_PROCESS,GO_INFLAMMATORY_CELL_APOPTOTIC_PROCESS,,15,-0.26530966,-0.6898834,0.87685776,0.9831222,1,3332,"tags=33%, list=27%, signal=45%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,,15,-0.2680298,-0.6894957,0.8833693,0.9827763,1,1863,"tags=20%, list=15%, signal=23%",,Tn_B6
GO_AORTA_DEVELOPMENT,GO_AORTA_DEVELOPMENT,,33,-0.22055991,-0.6884808,0.9406953,0.98285455,1,1991,"tags=15%, list=16%, signal=18%",,Tn_B6
GO_AORTA_MORPHOGENESIS,GO_AORTA_MORPHOGENESIS,,18,-0.25398505,-0.68844575,0.8878676,0.9823108,1,2518,"tags=22%, list=20%, signal=28%",,Tn_B6
GO_MUSCLE_ORGAN_MORPHOGENESIS,GO_MUSCLE_ORGAN_MORPHOGENESIS,,40,-0.20868382,-0.68772876,0.9665272,0.9821939,1,1991,"tags=20%, list=16%, signal=24%",,Tn_B6
GO_RESPONSE_TO_ANGIOTENSIN,GO_RESPONSE_TO_ANGIOTENSIN,,18,-0.2533701,-0.68732065,0.9098712,0.9818773,1,3456,"tags=39%, list=28%, signal=54%",,Tn_B6
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION,,20,-0.24985865,-0.68603206,0.9063745,0.9820988,1,2665,"tags=30%, list=21%, signal=38%",,Tn_B6
GO_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ORGANIZATION,GO_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ORGANIZATION,,41,-0.20670164,-0.6859669,0.9592668,0.98157424,1,3873,"tags=37%, list=31%, signal=53%",,Tn_B6
GO_REGULATION_OF_VESICLE_FUSION,GO_REGULATION_OF_VESICLE_FUSION,,20,-0.2442563,-0.6856904,0.91649693,0.9811741,1,2076,"tags=20%, list=17%, signal=24%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION,GO_NEGATIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION,,15,-0.26538855,-0.68343985,0.9110672,0.9819203,1,2921,"tags=40%, list=23%, signal=52%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION,GO_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION,,28,-0.22850433,-0.6832462,0.946281,0.98147523,1,1435,"tags=11%, list=11%, signal=12%",,Tn_B6
GO_CELLULAR_RESPONSE_TO_ALKALOID,GO_CELLULAR_RESPONSE_TO_ALKALOID,,26,-0.23001172,-0.67978394,0.9278132,0.98290884,1,3958,"tags=35%, list=32%, signal=51%",,Tn_B6
GO_ANIMAL_ORGAN_MATURATION,GO_ANIMAL_ORGAN_MATURATION,,16,-0.2612693,-0.67418325,0.90759754,0.9855426,1,106,"tags=6%, list=1%, signal=6%",,Tn_B6
GO_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM,GO_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM,,15,-0.2563879,-0.67402744,0.9038855,0.9850604,1,2290,"tags=20%, list=18%, signal=24%",,Tn_B6
GO_DIGESTION,GO_DIGESTION,,62,-0.1880575,-0.6672126,0.9893617,0.98806715,1,736,"tags=6%, list=6%, signal=7%",,Tn_B6
GO_ACROSOME_REACTION,GO_ACROSOME_REACTION,,16,-0.2501399,-0.66663986,0.90759754,0.98778564,1,9397,"tags=100%, list=75%, signal=400%",,Tn_B6
GO_STEROID_CATABOLIC_PROCESS,GO_STEROID_CATABOLIC_PROCESS,,15,-0.25494152,-0.66444623,0.9073276,0.9883391,1,1108,"tags=13%, list=9%, signal=15%",,Tn_B6
GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT,GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT,,17,-0.24913296,-0.66219026,0.9284254,0.98883575,1,2382,"tags=29%, list=19%, signal=36%",,Tn_B6
GO_3_UTR_MEDIATED_MRNA_STABILIZATION,GO_3_UTR_MEDIATED_MRNA_STABILIZATION,,16,-0.2490859,-0.6618781,0.90744466,0.9884242,1,1665,"tags=19%, list=13%, signal=22%",,Tn_B6
GO_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY,GO_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY,,15,-0.25371796,-0.661453,0.92433536,0.9880544,1,1433,"tags=20%, list=11%, signal=23%",,Tn_B6
GO_RNA_STABILIZATION,GO_RNA_STABILIZATION,,35,-0.20627311,-0.6591915,0.9483471,0.98853695,1,1902,"tags=17%, list=15%, signal=20%",,Tn_B6
GO_ERBB2_SIGNALING_PATHWAY,GO_ERBB2_SIGNALING_PATHWAY,,24,-0.22585651,-0.65533,0.94813275,0.98973584,1,695,"tags=8%, list=6%, signal=9%",,Tn_B6
GO_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,GO_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,,49,-0.19291247,-0.65364516,0.9795082,0.9898921,1,1964,"tags=16%, list=16%, signal=19%",,Tn_B6
GO_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,GO_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,,43,-0.1981605,-0.65246654,0.9725159,0.98981977,1,187,"tags=5%, list=1%, signal=5%",,Tn_B6
GO_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY,GO_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY,,25,-0.21831198,-0.6498518,0.95,0.99036264,1,689,"tags=8%, list=6%, signal=8%",,Tn_B6
GO_PROTEIN_LOCALIZATION_TO_CILIUM,GO_PROTEIN_LOCALIZATION_TO_CILIUM,,37,-0.20201923,-0.64814407,0.9685535,0.99054587,1,2754,"tags=24%, list=22%, signal=31%",,Tn_B6
GO_MATING,GO_MATING,,19,-0.23690622,-0.6474102,0.9399586,0.9902935,1,1657,"tags=11%, list=13%, signal=12%",,Tn_B6
GO_CARDIAC_VENTRICLE_MORPHOGENESIS,GO_CARDIAC_VENTRICLE_MORPHOGENESIS,,40,-0.19882755,-0.64462966,0.9691992,0.99084073,1,1991,"tags=18%, list=16%, signal=21%",,Tn_B6
GO_SECRETORY_GRANULE_ORGANIZATION,GO_SECRETORY_GRANULE_ORGANIZATION,,26,-0.21782553,-0.64415485,0.9640592,0.990472,1,3949,"tags=38%, list=32%, signal=56%",,Tn_B6
GO_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS,GO_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS,,29,-0.21148254,-0.6437951,0.9657258,0.9900617,1,2605,"tags=21%, list=21%, signal=26%",,Tn_B6
GO_CELL_FATE_DETERMINATION,GO_CELL_FATE_DETERMINATION,,17,-0.24430057,-0.6430328,0.92753625,0.9897814,1,216,"tags=6%, list=2%, signal=6%",,Tn_B6
GO_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,GO_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,,17,-0.23824722,-0.64191407,0.9377432,0.9896747,1,1180,"tags=12%, list=9%, signal=13%",,Tn_B6
GO_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION,GO_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION,,28,-0.21376532,-0.64185756,0.96392787,0.98914164,1,2983,"tags=32%, list=24%, signal=42%",,Tn_B6
GO_DNA_CATABOLIC_PROCESS,GO_DNA_CATABOLIC_PROCESS,,31,-0.20493722,-0.6364218,0.96907216,0.9905767,1,3199,"tags=29%, list=26%, signal=39%",,Tn_B6
GO_HEART_TRABECULA_MORPHOGENESIS,GO_HEART_TRABECULA_MORPHOGENESIS,,20,-0.23124167,-0.6342808,0.9489796,0.9907673,1,3101,"tags=35%, list=25%, signal=46%",,Tn_B6
GO_CILIUM_MOVEMENT_INVOLVED_IN_CELL_MOTILITY,GO_CILIUM_MOVEMENT_INVOLVED_IN_CELL_MOTILITY,,16,-0.24366777,-0.63179743,0.934,0.99110854,1,689,"tags=6%, list=6%, signal=7%",,Tn_B6
GO_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION,GO_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION,,16,-0.2446671,-0.6284365,0.94346976,0.99168396,1,3932,"tags=38%, list=31%, signal=55%",,Tn_B6
GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL,GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL,,22,-0.21656881,-0.6237208,0.9642147,0.9926171,1,3121,"tags=27%, list=25%, signal=36%",,Tn_B6
GO_REGULATION_OF_PLATELET_ACTIVATION,GO_REGULATION_OF_PLATELET_ACTIVATION,,21,-0.21821062,-0.6198811,0.9617706,0.9932258,1,3217,"tags=29%, list=26%, signal=38%",,Tn_B6
