gene_name,B6-1-Tfh,B6-2-Tfh,B6-3-Tfh,B6-4-Tfh,B6-1-Tn,B6-2-Tn,B6-3-Tn,B6-4-Tn
Mum1,2096,2323,2117,2279,2066,2101,2043,2513
Mum1l1,0,0,0,0,0,0,0,0
Mup-ps22,1,0,0,0,3,2,2,4
Mup6,0,0,0,0,0,0,0,0
Mus81,787,860,701,754,884,861,845,986
Mustn1,19,28,26,25,14,20,10,15
Mut,440,425,393,427,717,554,489,522
Mutyh,179,170,148,145,244,191,184,197
Mvb12a,584,724,645,709,534,493,471,464
Mvb12b,1161,1132,1019,1096,730,589,536,548
Mvd,116,122,78,96,472,334,378,386
Mvk,174,173,154,154,322,253,219,286
Mvp,1350,1334,1296,1239,724,690,712,701
Mx1,440,491,323,433,54,102,64,116
Mx2,76,85,50,82,97,83,53,96
Mxd1,581,479,476,531,890,1053,1177,895
Mxd3,29,20,22,29,6,3,1,3
Mxd4,7194,7181,7761,8143,2832,2493,2605,3010
Mxi1,564,642,676,616,646,476,512,455
Mxra7,0,0,1,1,0,1,1,0
Mxra8,49,41,26,14,15,10,4,8
Mxra8os,0,0,0,0,0,0,0,0
Myadm,97,110,115,65,10,7,5,3
Myadml2,0,0,2,0,1,0,0,0
Myadml2os,0,1,0,0,2,0,1,0
Myb,739,848,589,874,425,804,507,687
Mybbp1a,3147,3422,3178,2974,4911,4949,4656,4964
Mybl1,25,22,21,24,14,20,12,11
Mybl2,46,41,34,29,30,15,23,26
Mybpc1,5,1,8,1,0,0,0,0
Mybpc2,1,0,0,0,0,0,0,0
Mybpc3,0,0,0,0,0,0,0,0
Mybph,2,2,8,6,0,0,0,0
Mybphl,0,0,0,0,1,0,0,0
Myc,479,557,450,500,1713,1561,1557,1851
Mycbp,73,92,77,68,146,129,133,148
Mycbp2,11914,9046,10643,10929,14573,12351,10647,13471
Mycbpap,0,2,0,0,1,1,0,1
Mycl,8,3,6,5,3,0,2,0
Mycn,1,0,0,0,1,0,0,1
Myct1,0,0,0,0,0,0,0,0
Myd88,1550,1620,1474,1558,2096,1710,1745,1713
Mydgf,685,773,725,690,616,549,609,580
Myef2,706,605,658,609,503,438,406,462
Myeov2,428,590,452,503,694,639,631,611
Myg1,650,807,685,711,737,628,647,679
Myh1,0,0,0,0,0,0,0,0
Myh10,59,44,50,26,5,6,5,8
Myh11,4,4,3,3,2,1,1,2
Myh13,0,0,1,1,0,0,0,0
Myh14,0,0,0,0,0,0,0,0
Myh15,2,1,0,0,0,0,0,0
Myh3,428,336,495,416,1,2,2,5
Myh6,0,0,0,0,1,0,0,0
Myh7,0,0,0,0,0,0,0,0
Myh7b,0,1,0,1,1,0,0,1
Myh9,43162,43209,45187,45193,44486,43965,41532,46859
Myl1,1,1,0,0,0,0,0,0
Myl10,4,3,4,2,39,28,34,28
Myl12a,4414,5274,4495,4613,5643,5104,5232,5279
Myl12b,6208,8138,6858,6876,9001,8105,8212,8002
Myl2,0,1,0,0,0,0,0,0
Myl3,0,0,0,0,0,1,0,0
Myl4,12,18,10,9,44,38,41,35
Myl6,5448,6992,5479,5881,6330,5799,5899,5753
Myl6b,23,23,22,23,5,1,2,7
Myl7,1,0,1,1,0,0,0,0
Myl9,0,1,0,0,0,0,1,0
Mylip,1129,1203,1279,1285,2030,1599,1652,1604
Mylk,1,0,0,0,0,0,0,0
Mylk2,9,49,4,12,0,0,0,0
Mylk3,2,1,1,0,0,0,0,0
Mylk4,0,0,0,0,0,0,0,0
Mylpf,46,48,45,53,104,99,113,125
Mynn,917,891,809,797,948,813,759,720
Myo10,84,62,85,69,811,768,738,825
Myo15,0,0,0,1,2,5,2,6
Myo15b,3,1,1,0,5,1,2,3
Myo18a,3601,3542,3456,3750,1730,1505,1379,1722
Myo18b,2,0,1,0,5,0,6,4
Myo19,185,195,169,206,228,193,212,282
Myo1a,3,0,9,7,7,11,11,11
Myo1b,20,11,12,16,0,0,0,0
Myo1c,1895,1719,1888,1737,474,401,464,429
Myo1d,124,97,126,77,15,19,12,14
Myo1e,1498,1117,1259,1051,30,33,14,21
Myo1f,2415,2885,2694,2583,23,49,35,34
Myo1g,4718,5574,4908,5172,6372,5613,5796,6267
Myo1h,1018,696,826,859,51,45,45,31
Myo3b,1000,820,1058,614,9,19,18,17
Myo5a,1117,872,1108,933,726,588,550,615
Myo5b,1,0,0,0,3,5,3,6
Myo5c,5,4,7,6,31,14,20,14
Myo6,44,56,40,43,1192,1072,982,1047
Myo7a,326,267,250,212,91,78,72,73
Myo7b,1,0,1,0,0,0,0,0
Myo9a,539,495,485,487,910,716,630,742
Myo9b,5275,5219,5284,5620,5063,4850,4669,5121
Myoc,0,0,1,0,0,0,0,0
Myocd,0,0,0,0,0,0,0,0
Myod1,0,4,0,0,0,0,0,0
Myof,3,2,0,2,0,1,1,0
Myom1,5,4,3,6,21,16,13,18
Myom2,0,0,0,1,0,1,0,1
Myom3,2,0,0,0,0,0,0,0
Myoz1,0,0,0,0,0,0,0,0
Mypn,5,0,0,1,1,0,1,1
Mypop,131,104,112,106,18,13,11,15
Mypopos,86,88,103,114,106,81,100,84
Myrf,0,0,0,1,0,1,0,0
Myrfl,0,0,1,1,4,0,3,5
Myrip,0,0,0,0,0,0,0,0
Mysm1,1698,1401,1607,1553,1542,1424,1275,1532
Myt1,0,1,1,0,1,0,0,0
Myzap,0,0,0,0,5,5,3,7
Mzb1,14,13,8,5,2,1,3,0
Mzf1,9,6,9,13,21,10,11,21
Mzt1,735,789,741,697,744,659,604,587
Mzt2,137,138,144,140,138,101,115,120
N28178,2,0,0,2,0,0,0,0
N4bp1,2257,2146,2300,2098,1279,1126,1082,1261
N4bp2,1063,718,740,835,2385,1641,1446,1555
N4bp2l1,1373,1352,1311,1454,1023,987,994,1062
N4bp2l2,2619,2570,2490,2413,2354,2377,2035,2180
N4bp2os,20,15,8,17,32,30,29,29
N4bp3,178,140,147,116,100,75,85,74
N6amt1,314,279,271,236,394,303,338,290
N6amt2,319,384,287,309,486,439,383,355
NCBP2-AS2,90,125,88,93,167,124,138,134
Naa10,893,1113,933,1015,765,760,726,794
Naa11,1,0,0,0,0,0,0,0
Naa15,2502,2429,2360,2385,2952,2684,2628,2725
Naa16,823,747,824,835,701,654,624,768
Naa20,706,724,695,741,377,393,370,412
Naa25,951,1032,919,904,1492,1372,1194,1342
Naa30,1544,1548,1454,1550,1584,1487,1432,1438
Naa35,1103,1133,1146,1117,874,741,667,700
Naa38,252,362,277,299,332,325,311,346
Naa40,1330,1321,1231,1252,1299,1095,1051,1026
Naa50,2099,1985,1922,1882,2168,1999,1824,1891
Naa60,2311,2440,2303,2475,2672,2288,2448,2469
Naaa,311,332,259,297,208,194,187,165
Naalad2,0,1,0,0,0,0,0,0
Naaladl1,0,0,0,0,1,0,0,0
Nab1,3357,3005,3302,3118,2435,2202,2257,2255
Nab2,1946,1906,1676,1641,1923,1800,1738,1639
Nabp1,1128,1395,1156,1235,2524,2198,1938,2142
Nabp2,957,1124,981,1125,830,631,671,710
Naca,5035,6742,5659,5642,9379,9065,9069,8083
Nacad,1,0,1,0,0,0,0,0
Nacc1,2585,2622,2712,2677,1899,1911,1885,1980
Nacc2,33,23,29,21,432,372,458,374
Nadk,2823,2944,2754,2746,2482,2386,2141,2300
Nadk2,505,494,517,430,369,351,315,287
Nadsyn1,441,503,463,437,317,307,284,305
Nae1,1225,1093,1137,1098,1178,985,1001,1114
Naf1,185,203,158,180,215,191,164,162
Naga,953,990,860,850,539,489,479,448
Nagk,271,280,256,291,173,141,118,159
Naglu,457,438,370,391,549,384,400,367
Nagpa,796,1015,878,864,582,634,641,640
Nags,0,0,0,0,0,0,0,0
Naif1,287,318,261,296,278,247,246,279
Naip1,0,0,0,3,0,1,1,0
Naip2,1215,1197,1204,1235,132,141,126,162
Naip3,0,1,0,1,0,0,0,0
Naip5,1126,1249,1057,1251,2,11,3,12
Naip6,681,585,542,671,5,6,3,13
Nalcn,0,0,0,0,0,0,0,0
Nampt,1371,1462,1361,1245,927,874,845,847
Nanos1,1099,1156,1415,1277,158,200,172,193
Nanos3,0,0,0,0,7,0,0,1
Nanp,0,3,1,1,4,0,1,0
Nans,1347,1418,1325,1305,1377,1230,1186,1295
Nap1l1,3036,3448,2965,2921,3638,3361,3282,3108
Nap1l2,0,1,0,0,0,0,0,0
Nap1l3,70,64,84,70,0,0,0,0
Nap1l4,3631,4320,3836,3950,4921,4410,4573,4430
Nap1l5,0,0,0,0,0,0,0,0
Napa,2052,2507,2177,2220,2102,2040,2086,2207
Napb,40,42,32,30,34,26,24,20
Napepld,84,96,68,62,204,159,165,138
Napg,1042,1123,1001,1087,1225,1053,1063,1140
Naprt,373,387,402,323,13,15,24,21
Napsa,105,88,76,42,5,5,6,0
Narf,908,1188,1224,1143,1048,1166,1213,1205
Narfl,462,507,400,476,443,423,462,409
Nars,2069,2361,2012,2097,2925,2583,2625,2568
Nars2,224,198,205,208,279,289,252,254
Nasp,1016,1040,943,1073,1592,1366,1461,1466
Nat1,0,0,0,0,0,0,0,0
Nat10,1223,1243,1145,1175,1297,1281,1260,1389
Nat14,64,53,64,66,60,57,65,89
Nat2,282,338,291,262,363,285,266,304
Nat3,0,0,0,0,0,0,0,0
Nat6,342,365,340,317,277,220,245,239
Nat8l,0,1,0,1,0,0,0,0
Nat9,193,232,199,182,101,99,100,92
Natd1,842,837,905,907,604,478,500,538
Nav1,14,9,12,5,4,2,9,6
Nav2,4453,3434,3794,4670,742,442,469,579
Nav3,0,0,0,0,0,0,0,0
Nbas,1187,1079,1161,1048,866,794,750,757
Nbea,15,11,22,11,0,0,0,0
Nbeal1,889,594,736,646,867,648,532,634
Nbeal2,6064,6360,6129,6753,3936,3487,3375,4565
Nbl1,22,14,22,14,5,0,1,1
Nbn,668,834,701,711,617,572,581,568
Nbr1,2908,2768,3107,2976,2662,2173,2321,2337
Ncald,9,22,13,22,2,3,6,7
Ncam1,2,0,4,0,0,0,0,1
Ncam2,0,0,0,1,0,0,0,0
Ncan,0,0,1,0,0,0,0,0
Ncapd2,1360,1257,1193,1338,828,756,787,811
Ncapd3,1309,1152,1262,1292,2018,1852,1748,1981
Ncapg,132,129,84,120,11,11,12,9
Ncapg2,311,187,201,180,69,47,29,40
Ncaph,112,109,79,121,59,38,50,59
Ncaph2,2322,2471,2239,2331,2318,2150,2088,2204
Ncbp1,2191,2391,2174,2205,3346,2800,2852,3056
Ncbp2,664,752,679,732,674,716,648,702
Nccrp1,0,0,1,0,0,0,0,0
Ncdn,1300,1473,1364,1401,1642,1436,1414,1552
Nceh1,871,850,821,753,639,549,504,539
Ncf1,37,26,25,21,190,104,115,102
Ncf2,77,81,75,68,37,36,31,29
Ncf4,1900,1948,1670,1787,1180,788,848,823
Nck1,1040,1188,1115,1022,1181,1033,1078,1087
Nck2,521,635,504,540,749,643,594,679
Nckap1,244,237,257,217,235,205,205,181
Nckap1l,8248,8613,8067,8224,7850,7082,6993,7460
Nckap5,1,2,3,2,0,0,0,0
Nckap5l,510,528,509,559,1690,1594,1624,1816
Nckap5los,0,0,0,0,0,0,1,1
Nckipsd,358,373,355,396,331,281,317,314
Ncl,12556,12742,12095,12250,16473,14562,14136,13501
Ncln,1922,2336,1921,2205,2934,2733,2826,2961
Ncmap,725,662,804,620,96,83,82,68
Ncoa1,2618,1925,2499,2193,1560,1347,1275,1355
Ncoa2,4407,3903,4179,4022,5947,4936,4740,5234
Ncoa3,5499,4842,5494,5504,6843,5339,5099,6018
Ncoa4,410,398,389,389,657,558,488,609
Ncoa5,1384,1471,1352,1437,1297,1287,1277,1310
Ncoa6,2023,1772,2012,1971,2902,2291,2379,2588
Ncoa7,1240,1128,1040,1050,924,754,757,718
Ncor1,9213,8067,8854,9186,11995,10342,9955,11470
Ncor2,4291,3756,4426,4544,3933,3651,3573,4130
Ncr1,0,0,0,0,0,0,0,0
Ncr3-ps,0,0,0,0,0,0,0,0
Ncs1,45,33,44,31,17,17,8,9
Ncstn,3001,3105,3024,2920,2487,2122,2217,2222
Ndc1,216,249,232,249,321,305,289,314
Ndc80,98,95,82,101,159,129,123,139
Nde1,1619,1639,1587,1657,1054,952,986,1057
Ndel1,859,916,837,812,1030,955,887,929
Ndfip1,5874,5607,5624,5053,2471,2269,2129,2026
Ndfip2,974,917,927,948,912,783,770,809
Ndn,0,0,0,0,0,0,0,1
Ndnf,119,156,140,99,16,9,12,15
Ndnl2,412,429,374,386,384,382,359,364
Ndor1,1971,1815,1738,1821,2232,1892,1896,2165
Ndp,0,1,0,0,0,0,0,0
Ndrg1,178,198,222,160,796,559,556,442
Ndrg2,373,331,345,310,638,409,487,438
Ndrg3,1838,2430,1891,2112,6217,6585,6634,6457
Ndrg4,136,81,98,71,10,3,5,4
Ndst1,2300,1629,1922,1771,1763,1353,1258,1240
Ndst2,1266,1202,1163,1090,876,758,722,747
Ndst3,0,1,0,0,0,0,0,0
Ndufa1,630,791,672,657,711,605,644,595
Ndufa10,1147,1303,1173,1173,1928,1696,1716,1754
Ndufa11,603,717,564,619,665,576,618,586
Ndufa12,283,361,288,328,278,267,263,269
Ndufa13,1665,2087,1658,1657,1592,1587,1496,1407
Ndufa2,964,1226,1041,988,1293,1105,1111,1043
Ndufa3,933,1261,932,1099,1114,1020,1129,996
Ndufa4,1381,1781,1462,1395,1611,1511,1507,1330
Ndufa4l2,1,0,0,0,0,0,0,0
Ndufa5,462,554,418,434,442,379,384,375
Ndufa6,1066,1290,1149,1082,1774,1699,1743,1488
Ndufa7,971,1177,953,911,1058,1003,925,854
Ndufa8,783,857,740,781,1003,893,895,930
Ndufa9,1007,1160,1048,1034,1216,1182,1179,1211
Ndufab1,371,383,398,399,346,374,338,448
Ndufaf1,312,315,262,300,291,262,245,258
Ndufaf2,128,167,118,113,105,98,93,89
Ndufaf3,350,393,317,369,329,290,297,254
Ndufaf4,359,410,343,394,429,470,432,486
Ndufaf5,214,263,204,201,223,221,214,220
Ndufaf6,96,84,78,83,76,91,64,67
Ndufaf7,387,389,329,323,286,246,226,249
Ndufb10,961,1179,1080,1058,1307,1239,1228,1160
Ndufb11,1254,1508,1242,1175,1421,1348,1347,1217
Ndufb2,158,229,178,183,209,200,241,198
Ndufb3,483,625,494,528,633,610,594,603
Ndufb4,63,79,54,73,96,87,71,76
Ndufb5,964,1185,914,1023,1225,1104,1147,1065
Ndufb6,367,479,401,382,468,421,414,362
Ndufb7,1099,1372,1063,1203,1052,920,956,1017
Ndufb8,679,724,640,634,524,507,479,474
Ndufb9,934,1137,942,1027,975,856,809,754
Ndufc1,268,291,226,259,285,266,226,228
Ndufc2,596,655,533,567,630,558,519,538
Ndufs1,1701,1656,1660,1634,2107,1666,1677,1648
Ndufs2,2469,2697,2451,2471,2648,2472,2464,2488
Ndufs3,910,966,862,926,937,853,896,831
Ndufs4,731,870,703,727,896,823,819,762
Ndufs5,123,128,130,104,126,119,135,116
Ndufs6,585,690,551,637,556,488,510,463
Ndufs7,811,1095,836,883,915,943,870,826
Ndufs8,899,1062,847,831,800,707,688,662
Ndufv1,1269,1381,1216,1284,1271,1253,1236,1206
Ndufv2,1355,1550,1283,1307,1375,1240,1249,1232
Ndufv3,861,1086,813,903,1134,967,1073,967
Neat1,9250,8484,9234,8719,4341,4334,4661,4825
Neb,1021,587,842,601,210,180,177,170
Nebl,221,210,204,164,24,6,8,17
Necab2,0,0,1,0,0,0,0,0
Necab3,6,4,6,5,4,2,3,6
Necap1,479,491,528,522,589,537,537,619
Necap2,1522,1600,1437,1484,1645,1412,1402,1462
Nedd1,624,574,545,622,621,552,513,582
Nedd4,137,80,105,94,146,57,59,61
Nedd4l,116,154,139,133,855,739,757,778
Nedd8,1394,1622,1344,1461,1492,1344,1419,1385
Nedd9,4194,4083,4168,3974,4494,3704,3539,3714
Nefh,302,373,351,456,251,242,215,250
Nefl,1,0,0,0,0,0,0,0
Nefm,0,0,1,2,0,0,0,0
Neil1,651,665,604,652,378,334,332,327
Neil2,159,158,170,123,33,19,21,19
Neil3,16,17,20,16,2,1,2,2
Nek1,352,345,351,375,527,458,426,500
Nek10,1,0,0,1,1,0,1,0
Nek11,1,0,1,0,0,0,0,0
Nek2,30,28,26,33,3,2,7,5
Nek3,73,116,86,110,128,97,120,127
Nek4,234,176,198,197,133,108,96,86
Nek5,1,1,0,2,0,1,0,1
Nek6,123,107,165,147,0,3,0,1
Nek7,6370,6353,6142,6193,2726,2560,2493,2353
Nek8,282,248,205,196,228,201,175,192
Nek9,4109,3768,3828,3773,3692,3151,3098,3217
Nelfa,818,907,836,844,936,829,751,820
Nelfb,2534,2865,2728,2764,2279,2189,2209,2285
Nelfcd,1014,1020,825,849,987,741,850,811
Nelfe,546,556,458,429,338,283,294,278
Nell1,0,0,0,0,0,0,0,0
Nemf,1662,1475,1586,1490,1578,1378,1350,1435
Nenf,179,170,181,147,80,65,69,45
Neo1,520,317,478,201,1,0,1,0
Nepn,0,0,0,0,1,0,0,0
Nes,0,1,1,0,0,0,1,1
Nespas,9,1,4,3,0,1,1,2
Net1,521,506,495,513,740,695,651,638
Neto1,2,3,8,1,0,0,0,0
Neto2,6,17,10,11,65,79,68,74
Neu1,1283,1610,1409,1580,1419,1352,1376,1509
Neu3,1359,1212,1251,1097,219,168,206,196
Neu4,0,0,1,0,0,0,0,0
Neurl1a,3,1,1,3,0,0,0,0
Neurl1b,3,6,2,1,1,4,3,3
Neurl2,9,5,6,5,6,7,3,5
Neurl3,3350,3430,3592,3425,2032,1871,1848,1752
Neurl4,2185,2141,2109,2139,1994,1953,1809,2079
Neurod4,0,2,0,0,0,0,0,1
Neurog2,0,0,0,0,0,0,0,1
Nexn,0,0,0,0,0,1,0,0
Nf1,1030,691,942,833,475,305,292,372
Nf2,4945,4375,5414,4777,1337,1161,1205,1385
Nfam1,9,5,2,0,147,82,112,108
Nfasc,0,1,0,0,0,0,0,0
Nfat5,7068,4279,6325,5470,2633,2295,2125,2661
Nfatc1,18466,18371,19314,18707,4008,3887,3657,4167
Nfatc2,3973,4065,4574,4559,2472,2287,2036,2498
Nfatc2ip,785,743,756,725,963,805,803,861
Nfatc3,10137,8815,10150,9211,9736,7744,7726,8038
Nfatc4,0,0,0,0,0,0,0,0
Nfe2,39,26,17,20,1,1,1,0
Nfe2l1,3219,3024,3258,2919,2391,2076,2028,2003
Nfe2l2,928,1155,969,1054,2202,2096,2092,2066
Nfe2l3,29,21,45,23,0,0,0,1
Nfia,589,515,614,590,92,55,51,72
Nfib,1,0,0,0,0,0,0,0
Nfic,1386,1117,1262,1167,913,668,661,700
Nfil3,1091,974,1285,1139,21,25,21,33
Nfix,421,346,386,354,440,409,387,428
Nfkb1,9455,9574,9414,9049,6692,5982,6090,6474
Nfkb2,3888,3564,4217,3298,2225,1534,1865,1767
Nfkbia,6915,5855,6452,5234,4302,3461,3612,3221
Nfkbib,925,894,929,850,898,704,715,783
Nfkbid,1583,1768,1641,1765,897,911,932,1004
Nfkbie,1820,1538,1732,1435,1107,755,852,779
Nfkbil1,498,525,444,413,292,284,282,239
Nfkbiz,1680,1609,1713,1779,930,960,979,1129
Nfrkb,2154,2001,2048,2178,2738,2550,2448,2667
Nfs1,603,668,574,661,726,611,602,626
Nfu1,555,618,527,553,674,556,540,518
Nfx1,3153,3156,3168,3107,3202,2927,2705,2830
Nfxl1,329,260,319,279,172,172,175,195
Nfya,1515,1688,1709,1887,1865,1756,1647,1802
Nfyb,1047,1146,1018,1029,1021,1035,859,929
Nfyc,679,751,674,643,748,665,715,690
Ngb,1,0,0,1,2,0,0,2
Ngdn,898,1004,922,913,1140,1091,1090,1126
Ngef,0,1,2,1,0,1,0,0
Ngfr,0,0,1,0,1,0,0,0
Ngfrap1,626,772,661,612,567,544,546,512
Ngly1,1994,1898,2112,1877,1819,1572,1592,1544
Ngp,14,72,2,1,9,7,2,3
Ngrn,538,643,537,561,565,583,513,587
Nhej1,56,68,62,77,79,82,81,89
Nhlh1,0,1,0,0,0,0,0,0
Nhlrc1,39,35,45,28,37,26,24,31
Nhlrc2,714,574,651,685,749,681,619,723
Nhlrc3,715,636,740,655,703,617,603,584
Nhlrc4,0,0,0,0,0,0,0,0
Nhp2,379,515,374,449,764,750,782,707
Nhp2l1,282,374,305,301,399,353,320,376
Nhs,0,0,0,0,0,0,0,0
Nhsl1,471,391,377,396,178,137,135,131
Nhsl2,28,18,18,16,15,10,5,14
Nicn1,79,43,44,44,102,58,56,83
Nid1,3,0,0,1,0,0,0,0
Nid2,85,74,56,51,0,3,0,0
Nif3l1,479,564,469,505,545,459,478,485
Nifk,706,849,713,724,1061,970,923,926
Nim1k,21,20,20,23,85,51,65,56
Nin,2164,1814,2018,2043,4802,3925,3529,3953
Ninj1,273,333,269,290,219,183,173,177
Ninj2,4,5,4,3,13,7,8,7
Ninl,17,15,22,3,2,0,0,0
Nip7,653,738,668,699,942,845,803,786
Nipa1,35,40,34,31,21,21,14,18
Nipa2,778,720,728,719,710,586,577,635
Nipal1,407,329,383,319,519,394,399,374
Nipal2,0,0,0,0,0,0,0,0
Nipal3,2257,2279,2347,2325,2540,2082,2079,2260
Nipal4,3,3,5,3,0,0,0,1
Nipbl,6732,5522,6740,6623,8077,6999,6486,7410
Nipsnap1,656,636,637,670,593,471,468,446
Nipsnap3a,0,0,0,0,0,0,0,0
Nipsnap3b,537,598,537,486,628,583,559,573
Nisch,8509,7721,8652,8903,5928,5722,5511,6854
Nit1,865,960,774,914,709,666,674,694
Nit2,305,343,260,290,472,453,381,383
Nkain1,1,1,0,1,0,0,2,1
Nkap,697,686,620,623,707,568,557,612
Nkapl,0,1,1,1,1,2,0,0
Nkd1,1,0,0,1,0,0,0,0
Nkd2,2,0,6,1,0,0,0,1
Nkg7,242,466,271,466,1,8,10,41
Nkiras1,334,386,330,349,246,255,204,253
Nkiras2,446,418,408,398,627,481,577,497
Nkpd1,0,1,0,0,1,1,1,1
Nkrf,309,307,302,282,370,299,334,360
Nktr,5873,4319,5446,5248,4866,4335,4201,4733
Nkx1-2,3,0,1,0,0,1,1,0
Nkx2-2os,0,0,0,0,0,0,0,0
Nkx2-3,0,0,0,0,0,0,0,0
Nkx2-4,0,0,0,0,0,0,0,0
Nkx2-9,0,0,0,0,0,0,0,0
Nkx3-1,0,0,0,0,0,0,0,0
Nkx6-1,0,0,0,0,0,0,0,0
Nle1,459,471,407,415,762,725,634,733
Nlgn2,566,403,452,392,80,58,64,48
Nlgn3,1,1,2,1,4,5,2,6
Nlk,1547,1525,1485,1529,2674,2316,2324,2469
Nlk-ps1,0,2,0,1,1,0,1,1
Nln,193,207,169,185,217,205,178,216
Nlrc3,2485,2302,2409,2582,3032,2579,2569,2899
Nlrc4,117,110,118,93,22,18,5,13
Nlrc5,10745,9682,10449,10376,9005,8125,7993,8799
Nlrp10,0,1,1,0,0,1,2,0
Nlrp12,0,0,0,0,0,0,0,0
Nlrp1a,41,54,40,43,5,2,2,2
Nlrp1b,464,444,425,335,41,42,36,27
Nlrp1c-ps,0,1,0,0,0,0,0,0
Nlrp3,2,3,1,0,1,1,2,0
Nlrp4f,0,0,0,0,0,1,0,0
Nlrp5-ps,0,0,0,0,0,0,0,0
Nlrp6,1,0,0,0,2,0,0,0
Nlrp9b,0,0,0,0,1,0,0,0
Nlrx1,539,506,404,505,195,182,160,177
Nmb,261,277,229,249,85,78,82,85
Nmbr,1,0,1,0,0,0,1,1
Nmd3,728,755,691,693,997,895,811,899
Nme1,534,708,527,562,818,733,787,821
Nme2,6,9,6,6,10,4,8,10
Nme3,0,0,1,0,0,0,0,1
Nme4,5,13,8,9,234,157,158,143
Nme5,0,0,0,0,0,0,0,0
Nme6,73,83,79,89,92,87,100,78
Nme7,218,238,212,223,249,198,171,179
Nmi,1203,1371,1060,1212,1408,1301,1236,1347
Nmnat1,146,148,105,154,72,81,81,85
Nmnat2,23,39,18,31,24,13,27,16
Nmnat3,255,208,175,180,282,177,184,156
Nmral1,140,159,115,149,49,76,52,55
Nmrk1,70,65,50,45,99,86,107,88
Nmrk2,3,0,0,0,0,0,0,0
Nms,0,0,0,0,0,0,0,0
Nmt1,1915,2141,1883,2057,2387,2111,2171,2179
Nmt2,623,721,728,722,802,778,778,828
Nmu,0,0,0,0,0,0,0,0
Nmur1,3,3,0,0,0,1,0,0
Nnat,1,0,0,0,0,0,0,0
Nnt,569,586,548,551,510,506,461,532
Noa1,352,381,361,390,609,534,546,545
Nob1,609,722,652,548,1020,950,978,995
Nobox,1,0,0,0,0,0,0,0
Noc2l,2995,3274,2918,3157,3506,3279,3250,3463
Noc3l,611,631,621,668,819,787,688,744
Noc4l,811,844,783,782,893,778,783,843
Nod1,1131,1136,1218,1165,1002,766,769,731
Nod2,172,198,181,181,77,108,85,92
Nodal,2,7,4,8,0,0,0,0
Nol10,1520,1277,1386,1311,671,622,559,591
Nol11,1098,1098,987,995,1325,1113,1044,1057
Nol12,470,582,482,543,683,509,576,542
Nol3,1,0,1,1,1,0,0,0
Nol4l,261,204,180,191,34,19,28,22
Nol6,1979,1879,1843,1797,2168,1906,1956,2017
Nol7,1603,1813,1650,1674,1990,1845,1822,1668
Nol8,966,972,934,1069,1527,1421,1333,1494
Nol9,1269,1313,1306,1278,1671,1489,1522,1552
Nolc1,1368,1573,1449,1392,2274,2143,2117,2088
Nom1,884,982,905,982,1099,1096,1062,1009
Nomo1,1387,1441,1335,1344,1677,1505,1574,1482
Nono,5466,5776,5578,5604,6033,5502,5435,5542
Nop10,853,1104,876,908,1543,1343,1343,1349
Nop14,1062,1072,1032,1007,1452,1334,1384,1376
Nop16,293,371,306,340,429,396,398,409
Nop2,827,924,848,848,1165,1183,1192,1301
Nop56,1325,1549,1395,1504,2200,2276,2339,2513
Nop58,1532,1557,1427,1456,2286,2008,1882,1988
Nop9,788,860,751,727,816,747,709,755
Nos1,5,7,4,3,0,2,0,1
Nos1ap,0,0,0,0,0,0,0,0
Nos2,4,2,3,0,0,0,0,0
Nos3,3,2,2,4,0,0,0,0
Nosip,1427,1542,1354,1436,1287,1151,1305,1164
Nostrin,5,5,5,5,1,2,2,1
Notch1,9264,8373,9788,9216,7620,6591,6467,7287
Notch2,2373,1945,2063,2215,2133,1861,1656,1958
Notch3,4,1,4,8,2,3,2,1
Notch4,7,7,5,16,7,8,10,4
Notum,0,0,0,0,0,0,0,0
Notumos,0,0,0,0,0,0,1,1
Nov,0,0,0,0,0,0,0,0
Nova1,0,1,0,0,0,0,0,0
Nova2,5,4,9,4,0,0,0,0
Nox1,15,11,2,4,11,3,4,9
Noxa1,150,178,110,138,1,2,2,0
Noxo1,50,56,53,56,29,34,28,42
Noxred1,6,13,10,6,10,13,10,9
Npas1,0,0,0,0,0,0,0,0
Npas2,42,50,41,42,16,4,3,9
Npas4,1584,1284,1678,1425,0,2,0,4
Npat,1022,903,983,952,1085,826,800,916
Npb,7,13,7,5,10,10,12,11
Npc1,1119,1134,1194,1136,1630,1360,1460,1467
Npc1l1,1,6,4,1,4,0,8,1
Npc2,2370,3185,2496,2611,11896,11857,12033,11135
Npdc1,148,147,214,205,3,1,2,3
Npepl1,3427,3428,3327,3596,2030,1993,1842,1974
Npepps,2151,1964,2145,2172,1920,1659,1775,1927
Npff,30,24,16,28,16,13,28,24
Nphp1,67,42,50,38,2,4,7,2
Nphp3,81,50,57,34,85,71,60,61
Nphp4,57,35,32,38,11,15,19,17
Nphs1,0,0,0,0,0,0,0,0
Nphs2,0,0,0,0,0,0,0,0
Npl,1,1,1,1,2,0,1,1
Nploc4,1649,1719,1676,1663,1763,1504,1554,1642
Npm1,6092,7697,6442,6567,14516,13900,13952,12420
Npm2,7,5,0,2,0,2,2,1
Npm3,597,782,630,653,1584,1547,1548,1350
Npm3-ps1,3,3,2,2,9,8,4,4
