Unnamed: 0,stat,padj,log2FC_TCvsB6
Ambn,-0.881897,0.41299,-0.046026
Fastk,0.879456,0.413005,0.0348495
Cldn7,0.883628,0.413024,0.0730111
Ppp2r2a,-0.890093,0.413041,-0.04425
RP23-461P14.6,0.905983,0.413053,0.0742817
Ids,0.952232,0.413074,0.16416
Wrnip1,-0.881501,0.413127,-0.0617306
Timm22,-0.93573,0.41313,-0.0923275
C230014O12Rik,0.926208,0.413157,0.0861136
Alg10b,-0.885753,0.413165,-0.0394915
2310047D07Rik,0.998102,0.413208,0.116641
Ostn,0.885206,0.413218,0.0632788
4930478L05Rik,0.898931,0.413228,0.113988
Mtnr1a,0.90293,0.413232,0.107145
A330093E20Rik,0.879434,0.413267,0.109753
Gm10679,0.879957,0.413272,0.0973598
Trav14d-2,-0.928801,0.41329,-0.0958255
Trav14n-2,-0.928801,0.41329,-0.0958255
Krt73,0.892414,0.413315,0.076705
Gm1401,0.921475,0.413338,0.10485
Gm11992,0.881789,0.413397,0.0789112
Gm17509,-0.883184,0.413445,-0.0537581
Fgf20,0.90484,0.413502,0.0798785
Nisch,0.89924,0.41351,0.0521546
Asns,-0.973855,0.41352,-0.131524
4933432I03Rik,0.94637,0.413538,0.137203
1700023H06Rik,0.944082,0.413548,0.161945
Etv4,0.881823,0.413559,0.0440275
Gm24544,-1.00049,0.413587,-0.183617
Gm9825,0.967199,0.413589,0.0863953
Cbx2,0.881396,0.413594,0.0538038
Gm16079,-0.900534,0.413712,-0.063053
1190005I06Rik,0.87807,0.41373,0.0411501
Gm19553,0.882785,0.413733,0.127311
Dhx36,-0.896709,0.413772,-0.0923407
4930568D16Rik,0.910169,0.413782,0.137835
Stard4,-0.908546,0.413836,-0.068149
Aldoc,0.8869,0.413891,0.0919071
Cep76,-0.983837,0.413919,-0.11796
Olfr1069-ps1,0.887918,0.413937,0.0905036
Gm22089,0.929036,0.413947,0.136627
Olfr1173,0.91673,0.413967,0.104717
9330159M07Rik,0.878287,0.414014,0.100059
4930538L07Rik,0.884749,0.414019,0.0685394
Gm22702,0.945066,0.414034,0.0797748
Taf1a,-0.908624,0.414121,-0.057023
Snord55,-0.939405,0.414142,-0.189649
Prrt2,0.901165,0.414151,0.0545879
Gm19351,-0.904173,0.414269,0.16052
Gm4982,0.878866,0.414269,-0.107802
Scyl1,0.924763,0.41428,0.0608709
D330020A13Rik,0.914635,0.4143,0.093675
Cand1,-0.885467,0.414302,-0.0305302
Tcam1,0.879384,0.414314,0.0690556
Gm26209,-0.944456,0.414322,-0.0533838
Olfr138,0.876802,0.414352,0.0713325
Icam2,0.882213,0.41437,0.113702
Gm26944,-0.951729,0.4144,-0.146505
Gm26004,-0.881969,0.414415,-0.0875057
7530416G11Rik,0.95334,0.414475,0.114325
Gm24625,-0.881276,0.414495,-0.0557537
Mup-ps9,-0.980161,0.414498,-0.105543
Eif3m,-0.893543,0.414511,-0.0669236
Osbpl8,-0.906162,0.414514,-0.0712132
Fam210b,0.924616,0.414524,0.0940251
Ano7,0.893113,0.414533,0.0296229
mmu-mir-6354,0.880834,0.414535,0.112187
1700128F08Rik,0.876348,0.414554,0.0917067
Gm8082,0.884414,0.414555,0.101783
Sdr16c5,0.8839,0.41458,0.0842286
Trmt10c,0.898765,0.41458,0.0706712
Gm13025,0.87747,0.414605,0.127015
Gm25144,-0.951494,0.414625,-0.118897
Gm25352,-0.951494,0.414625,-0.118897
Neurog1,-0.876392,0.414702,-0.0460051
Gm14989,0.969664,0.414702,0.152172
2810049E08Rik,0.876891,0.414707,0.0501435
Gm4886,0.892414,0.414727,0.102708
Rhox5,0.910695,0.414728,0.0952472
Aldoart2,0.889306,0.41477,0.0406689
Med12l,0.87598,0.414783,0.0301252
Slc25a13,-0.90508,0.414795,-0.0612734
Atxn7l1,0.876253,0.414831,0.0668745
Tceb3,0.992524,0.41492,0.179702
Fap,0.891568,0.414955,0.0477172
Olfr1200,-0.875875,0.414978,-0.0893141
Gm10780,0.881392,0.415015,0.100993
Coprs,0.889186,0.415049,0.122443
Snord65,0.887098,0.415055,0.137413
Mylk4,0.896177,0.415068,0.0374287
Gm15671,0.876073,0.41515,0.086986
C3ar1,0.898863,0.415151,0.164078
Gm14428,0.92175,0.415212,0.12471
Gm11884,-0.875287,0.415275,-0.0871408
Gm7808,-0.875218,0.415276,-0.0353025
Oxct2a,0.875516,0.415314,0.0553695
Mir532,0.88765,0.415336,0.138527
Gm10803,0.933692,0.415365,0.11908
Mtmr3,0.878346,0.415395,0.0364046
Gm25763,0.874921,0.415395,0.0878775
Nlrp6,0.890931,0.4154,0.0686799
Arpp21,0.888888,0.415412,0.0437637
Gm14402,0.909227,0.415491,0.0624802
Arl11,0.958332,0.415502,0.0912437
Gm16063,0.876418,0.415527,0.0683386
Ncoa6,0.908932,0.415539,0.0772154
Trbv21,-0.887782,0.415551,-0.0894958
Rrbp1,-0.875388,0.415565,-0.0454958
5430405H02Rik,-0.922302,0.415584,-0.060991
Skint7,0.893978,0.415587,0.057022
Gm23280,0.874818,0.415612,0.141054
C430049E01Rik,0.957347,0.415625,0.151868
Bloc1s3,-0.959229,0.41563,-0.12288
Aasdh,-0.897642,0.41567,-0.0390956
Gm20946,0.965783,0.415696,0.12296
Speer4e,0.908566,0.415767,0.0660981
Krt4,0.87552,0.4158,0.108968
Fam65b,-0.947848,0.415808,-0.114332
Ms4a4c,-0.910747,0.415811,-0.204183
Gm22221,0.887717,0.415843,0.202661
Pard6b,0.928744,0.415914,0.0899351
Gm20618,0.878162,0.415931,0.067307
Wap,0.915235,0.415957,0.102372
Pappa,0.880629,0.415986,0.0410428
Imp4,-0.920899,0.416006,-0.0532691
Tmem196,0.905529,0.416017,0.0562154
Olfr149,-0.876871,0.416089,-0.087346
Mir6338,0.903939,0.416093,0.151265
Cypt12,0.883452,0.416188,0.0898243
Idh3b,-0.884825,0.416218,-0.0446322
Olfr301,0.902392,0.416225,0.108375
Gm7866,0.878137,0.416262,0.0224317
Gm14883,0.897125,0.41632,0.0580625
Vsx1,0.876176,0.416333,0.0818026
Gm23182,0.882538,0.416368,0.132459
Chrna2,-0.87911,0.416375,-0.0845572
Zfp879,0.936498,0.416389,0.0801623
Rps10-ps1,-0.873639,0.416397,-0.044978
Znrf3,0.876929,0.416406,0.130015
Gm22945,0.901523,0.416524,0.056709
Hsd17b11,-0.909115,0.416559,-0.10152
Gm16210,-0.87325,0.416587,-0.084525
Tex13,0.959169,0.416599,0.100832
Plcxd2,-0.89753,0.4166,-0.120128
Smg8,-0.874997,0.416615,-0.109382
Hltf,-0.883242,0.416655,-0.0465473
Eif3d,-0.890748,0.416665,-0.0416186
Olfr970,0.872088,0.416695,0.0738523
A630091E08Rik,0.873951,0.416825,0.175215
Nudc,0.880046,0.416856,0.0651595
Vmn2r56,-0.918097,0.416862,-0.0718676
Gm25667,0.871763,0.416928,0.0810079
Nxpe3,-0.876298,0.416961,-0.0956933
Zfp746,0.874669,0.416988,0.0545734
B930059L03Rik,0.886371,0.416993,0.101165
Ptger2,0.873275,0.417015,0.0510784
H2afz,-0.879788,0.417055,-0.0658285
AI463170,0.879496,0.417076,0.137684
Gm12551,0.889519,0.417082,0.117939
Gm11792,-0.920601,0.417099,-0.0934091
Pglyrp4,0.903363,0.417113,0.0504989
Gm10972,0.896343,0.417116,0.0787867
Colec10,0.899339,0.417119,0.0677097
Mir3961,0.88059,0.417136,0.108934
Gm24557,0.892628,0.41715,0.117171
Olfr968,-0.887204,0.417187,-0.0723208
Armc4,0.871091,0.417193,0.047297
Gm10172,0.9156,0.417203,0.127838
3110039I08Rik,0.968143,0.417212,0.0756648
Mmel1,0.884274,0.417259,0.0468687
Gm23493,-0.931149,0.417282,-0.197743
Gm11251,0.888556,0.417293,0.110162
Gm5227,0.926869,0.4173,0.104629
Pmp2,0.924847,0.417306,0.0977443
Vmn1r193,0.934947,0.417359,0.134812
Snx20,0.894849,0.417359,0.13106
Sppl2a,-0.881335,0.417399,-0.0672212
mt-Te,-0.926863,0.417412,-0.19754
n-R5s43,0.959288,0.417437,0.119576
Gm4524,0.870779,0.41744,0.0942511
Mir344i,0.959104,0.417457,0.0899756
Gm9516,-0.89452,0.417459,-0.117022
Mir1191b,-0.882055,0.417508,-0.109152
Lcn12,0.878566,0.417517,0.0532001
Gm7076,0.915097,0.417523,0.126327
Kcne1,-0.898287,0.417526,-0.108474
1700015E13Rik,0.884318,0.417538,0.0545178
Gpn2,0.88773,0.417582,0.0492171
Gm7857,-0.873249,0.417644,-0.0373587
Gm25318,0.871475,0.41767,0.0987951
Tnxb,0.918048,0.417679,0.0587207
Gm12271,-0.871511,0.41768,-0.0374438
Osgep,-0.871095,0.417682,-0.0653103
Sfxn3,0.933991,0.417695,0.158492
Elmod2,-0.870212,0.417708,-0.0535162
5031425F14Rik,0.969934,0.417784,0.0999788
Tpcn2,-0.87356,0.417836,-0.0462567
DQ267102,-0.894095,0.41784,-0.0376005
Gm12669,-0.887186,0.417893,-0.0973301
4930532M18Rik,0.903462,0.417905,0.0929063
Olfr1000,0.886535,0.417931,0.161564
Gm7293,-0.887779,0.417933,-0.130734
Efnb1,0.869609,0.417946,0.0422704
Mccc1,-0.869875,0.417964,-0.0825045
Mir7042,0.873584,0.417968,0.0890938
Gm14294,0.894843,0.417991,0.0979569
Gm13755,0.890437,0.417999,0.107596
Trpm7,-0.897969,0.418034,-0.0735359
Grb2,-0.882743,0.418036,-0.0472308
Cep112,0.896047,0.418046,0.128412
Gm9974,0.869359,0.418068,0.136486
Gm23277,0.917002,0.41809,0.124455
Ngb,0.921358,0.418116,0.0970302
Gm15352,-0.896299,0.418154,-0.044506
Dnajc5g,0.896822,0.418199,0.0876621
Gm25830,0.890014,0.418218,0.0688318
Gm2822,0.87269,0.418242,0.143108
Rpl10a-ps2,0.894954,0.418332,0.041995
Ptma-ps1,0.880782,0.418342,0.0546758
Dusp23,-0.939936,0.418349,-0.144097
Adipoq,-0.908024,0.418351,-0.067193
Gm21877,-1.0055,0.418362,-0.119152
Gm21923,-1.0055,0.418362,-0.119152
Tmem144,0.890611,0.418381,0.0712574
Dtl,-0.890922,0.418418,-0.0917505
Abhd17a,0.881919,0.418427,0.0616319
Gm14568,0.89185,0.418433,0.0613567
B430319H21Rik,0.888392,0.418434,0.0827576
Gm23105,0.907769,0.418454,0.258506
Plgrkt,0.869717,0.418464,0.0847304
Capza3,0.872343,0.41848,0.116641
Gm20467,0.891031,0.418493,0.120029
4833428L15Rik,0.868498,0.418503,0.0688389
Kidins220,-0.870795,0.418529,-0.0548381
Slc43a2,0.901817,0.418627,0.0634997
Gm13391,0.874425,0.418661,0.156986
Gimap4,-0.913451,0.418662,-0.0556739
4930564B18Rik,0.964361,0.418664,0.106998
Kdm5b,0.921048,0.418697,0.0664685
Tcf21,0.868129,0.418709,0.0781792
Rai2,0.919003,0.418731,0.0737685
Gm13388,0.883004,0.418746,0.155267
Mir6913,0.965168,0.418774,0.210306
Gm10228,0.867934,0.418799,0.143617
Ngfrap1,0.966489,0.418802,0.0379629
Bcl7b,0.874466,0.418826,0.0551923
Gm12704,0.929134,0.418881,0.172978
Gm11263,-0.869093,0.418934,-0.0461754
2810459M11Rik,0.889924,0.419016,0.0847092
Gm26875,0.874609,0.419044,0.0705431
1700095J03Rik,0.871509,0.419081,0.0830646
Tmem33,0.87367,0.419121,0.0754468
Gm12194,-0.882136,0.419127,-0.104064
Gm17711,-0.878991,0.419137,-0.0569494
Gm21698,0.867466,0.419144,0.14129
Mir6974,0.867124,0.41922,0.103096
Pdxdc1,-0.921004,0.419225,-0.0577183
Ttc23l,0.867225,0.419225,0.106464
Klrb1c,-0.867674,0.41923,-0.164789
Mir7075,0.945867,0.419253,0.144149
Gm5422,-0.869555,0.419263,-0.0988447
Mettl3,-0.867372,0.419294,-0.0454533
Ppp1r11,0.868286,0.419297,0.0775273
Serpinb6a,0.88023,0.419319,0.0637219
Vmn1r-ps100,0.892032,0.419319,0.13162
Gm14578,-0.881343,0.419321,-0.0604974
Tubgcp3,-0.877991,0.419336,-0.053941
Gm26020,-1.00607,0.419338,-0.27357
Gm11033,0.884687,0.419376,0.0580165
Cdc5l,-0.883894,0.419418,-0.0587146
Gm8855,-0.882639,0.419451,-0.0631108
Gm9112,0.92626,0.419455,0.0877153
Cyp2a4,0.895877,0.419471,0.0376196
4933400F21Rik,0.868586,0.419477,0.0631818
Gm22842,0.896598,0.419516,0.0753401
Gm23322,0.90904,0.419534,0.260358
9030612E09Rik,0.931006,0.419544,0.152243
Cdkn1b,0.956984,0.419603,0.0925309
Gm11716,0.873379,0.419736,0.123509
Acadm,-0.870711,0.419754,-0.0501651
Gm15956,-0.902404,0.419785,-0.105485
Gm14355,0.880596,0.419792,0.15146
Gm8383,0.872394,0.419802,0.0962685
Sfr1,-0.868782,0.419818,-0.0611167
Gm16564,0.891013,0.419839,0.0899034
Eif2c5,0.881772,0.419841,0.104199
Uchl1,0.870447,0.419868,0.0646599
Gm11910,0.86877,0.419878,0.148442
Olfr365,-0.866465,0.419899,-0.0915081
5830428H23Rik,-0.872398,0.419982,-0.0730496
Gm23093,0.889045,0.419988,0.138759
Olfr850,-0.901255,0.420012,-0.113372
Gm6984,-0.870287,0.420019,-0.0761308
Gm12366,-0.900684,0.420024,-0.0730751
Zc4h2,0.886026,0.420103,0.0931449
Gm13408,-0.872138,0.420191,-0.0416695
Lcn3,0.872752,0.420273,0.0765639
Mapk12,0.879033,0.42028,0.077223
Mir99a,0.87091,0.42035,0.0783303
Gm7168,0.945135,0.420392,0.190183
Bpifb2,0.875197,0.4204,0.0630967
Olfr22-ps1,0.871106,0.420417,0.118235
D230002A01Rik,0.867611,0.420435,0.105617
Fam50a,0.888824,0.420491,0.0633843
Gm3235,0.9216,0.420514,0.104137
Fam213b,0.907363,0.420528,0.0751672
Gm4666,0.884424,0.42057,0.118691
Gm6234,0.884424,0.42057,0.118691
Gm10925,0.881839,0.420575,0.071857
LOC100502896,-0.864693,0.420622,-0.108678
Mir1967,-0.960988,0.420622,-0.0907011
Sncb,0.88628,0.420637,0.055702
Itgav,0.880238,0.420637,0.0923448
Atp9a,-0.886205,0.420669,-0.0536752
Lrrc8c,-0.960661,0.420676,-0.0872006
Mir6912,0.865695,0.42068,0.075561
Wnt3a,0.894409,0.420707,0.0553848
Ptgdr,0.935641,0.42071,0.0834923
1700042G15Rik,0.878109,0.420724,0.089045
Rpl21-ps12,0.865504,0.42073,0.0262645
Gm12589,-0.881717,0.420738,-0.0892369
Gm11771,0.885105,0.420751,0.0666177
Atrn,-0.869649,0.420761,-0.0460705
Gm25825,0.886874,0.420778,0.0786183
Tm4sf20,-0.866292,0.420795,-0.0704193
Gm21884,0.894632,0.420847,0.0561978
Gm4915,0.8669,0.420888,0.0978718
Gm24381,-0.969446,0.420895,-0.123661
Gm3810,0.959324,0.4209,0.162902
Gm12605,0.923618,0.420908,0.0993594
Gm23734,-0.962417,0.420918,-0.245366
Gm24597,-0.900036,0.420961,-0.0575075
Tslp,0.947221,0.420992,0.107949
Gm21763,-0.865001,0.420993,-0.0674294
Gm8325,0.983196,0.421004,0.160531
Gm24315,0.87492,0.421028,0.0843793
Fam204a,0.870523,0.421052,0.0365187
Dbnl,0.898801,0.421081,0.0633147
RP24-68F22.6,0.866671,0.421084,0.0467757
Gm14069,-0.919466,0.421171,-0.111193
Olfr482,0.87315,0.421172,0.12803
Mir540,0.894223,0.421191,0.123378
Comp,0.864155,0.421195,0.0407373
Gm3756,-0.906977,0.421223,-0.115295
BC067074,0.88613,0.42124,0.0470516
Gm12966,-0.907306,0.421244,-0.0935748
Gm22846,0.888851,0.421252,0.134438
Gm26682,-0.863246,0.421257,-0.0319949
Tnpo2,-0.863657,0.421263,-0.0412575
Gm8842,-0.871229,0.421264,-0.0473428
Gm9399,-0.937842,0.421311,-0.119087
D5Ertd605e,0.923357,0.421329,0.0842907
Gm19678,0.890041,0.42134,0.141772
Gm22973,-0.980934,0.421354,-0.220599
Eral1,0.906611,0.421355,0.137708
Olfr600,-0.929776,0.421364,-0.0893987
Lhfpl5,0.89422,0.421369,0.0695584
Psca,0.868585,0.42138,0.0619644
Olfr199,0.887152,0.421381,0.0813057
Gm26607,0.867351,0.421386,0.112014
Gm11507,-0.863598,0.421427,-0.0667776
Msi1,0.868486,0.421428,0.0414596
Gm25610,0.869642,0.421506,0.10656
Olfr1502,0.869792,0.421538,0.136571
Olfr441,0.949606,0.421608,0.130657
Rsph10b,0.88284,0.421616,0.0649923
Gm16267,0.87166,0.421664,0.160973
Cep97,-0.900655,0.421743,-0.10781
Gm6602,0.891648,0.42176,0.058953
Olfr1444,0.906187,0.42177,0.0903011
Kit,0.892709,0.421808,0.0656395
Gm25738,0.890333,0.421827,0.0603326
Gm11765,-0.870539,0.421858,-0.137696
Gm11647,0.866078,0.421862,0.112906
Gm14296,0.868708,0.421888,0.055513
Zfp85os,-0.879055,0.421903,-0.0559355
Gm12863,-0.930652,0.421966,-0.130834
Ifnlr1,0.863034,0.42207,0.0728502
AI429214,0.875758,0.422081,0.0959703
Defa-rs4,0.979159,0.422089,0.105037
2410141K09Rik,0.861439,0.422137,0.0562632
Gm14502,0.927258,0.422144,0.106114
Nyap2,0.861248,0.422217,0.057232
Cct8,-0.861605,0.422233,-0.0694826
E130006D01Rik,0.873892,0.42231,0.0720218
Ndufc2,-0.909277,0.42239,-0.10653
D030018L15Rik,0.90677,0.422412,0.0633226
Astx3,0.860674,0.422504,0.159252
Gm17205,0.862696,0.422519,0.0988685
Dok7,0.891228,0.422536,0.0765145
Baiap2,0.884358,0.422602,0.0773164
Map4,0.978822,0.422603,0.097946
Slc22a8,0.889456,0.422701,0.0714517
Vmn1r-ps14,0.860791,0.422706,0.134745
Gm9903,-0.918712,0.422738,-0.10404
Dna2,-0.977129,0.422755,-0.0955388
Itih5,-0.885485,0.422757,-0.0974013
Psmd5,-0.892018,0.42278,-0.0864635
Gm20513,-0.87002,0.422799,-0.0541438
Med21,-0.86014,0.422803,-0.0422737
Akt1,-0.869334,0.422803,-0.0443937
Lect2,0.884396,0.422831,0.0837539
Gm26571,0.896422,0.422898,0.0606287
Gm10268,-0.859918,0.422906,-0.0204291
Gm11732,0.872209,0.422909,0.100731
Parg,-0.861078,0.422959,-0.0548316
n-R5s183,0.936625,0.422993,0.112333
Pigu,-0.871514,0.423087,-0.0655156
RP23-417L14.1,-0.918231,0.423088,-0.114062
Gm20837,0.870789,0.42309,0.0647634
Gsg1l,0.88624,0.42312,0.0597684
Asb11,0.870331,0.423172,0.0659783
Ccdc62,0.874047,0.423196,0.0536817
Prkar2b,-0.860155,0.423201,-0.0521424
4930455H04Rik,0.859171,0.423247,0.0909711
Gm5564,-0.880481,0.423255,-0.115264
Mir15b,0.865941,0.423282,0.344676
Hspa9,-0.874594,0.42339,-0.063033
Gm13176,-0.867913,0.423446,-0.168607
Gm5878,0.940162,0.423454,0.138867
Brpf1,0.911727,0.423461,0.0551779
Vmn2r48,-0.894367,0.423504,-0.0587707
Gm23754,0.882823,0.423548,0.157244
Gm24225,0.863477,0.423558,0.110491
Phf10,-0.868084,0.42359,-0.0521015
Pls3,0.870168,0.423625,0.0675717
Vwa9,-0.921846,0.423659,-0.0809121
Gm9050,0.858493,0.423665,0.137148
Gm14854,0.979384,0.423668,0.0859974
Gm25083,0.873616,0.423673,0.0507112
Grm7,0.870147,0.423691,0.0579762
Gm17586,-0.858928,0.423717,-0.115148
Gm25755,0.866618,0.423823,0.179211
Rps19-ps6,-0.892607,0.423828,-0.0798588
Tas2r129,-0.903729,0.423849,-0.0765495
Foxred1,-0.902767,0.423859,-0.0590096
Gm7225,-0.915422,0.423884,-0.104732
Gkap1,0.858457,0.423907,0.0752465
Gm5419,0.952867,0.424013,0.0788756
Gm23342,0.892538,0.424086,0.124319
1700061I17Rik,0.858893,0.424087,0.0858257
Nanos2,0.858029,0.424131,0.0752588
F830045P16Rik,0.858273,0.424165,0.0525751
Tprkb,0.908576,0.424178,0.0756127
Pkn1,-0.887552,0.424227,-0.0333129
Gm12242,-0.864511,0.424236,-0.0327271
Zcchc5,0.918841,0.424264,0.119818
Jrk,-0.902993,0.424281,-0.0793903
Vmn2r3,0.886006,0.424291,0.0593222
Gm26060,0.857906,0.424316,0.10042
Gm26426,0.857906,0.424316,0.10042
Gm26011,-0.879266,0.424362,-0.0515959
Olfr1233,-0.94396,0.424411,-0.0650453
Casr,0.863743,0.424446,0.0923802
Txnrd2,0.859424,0.424461,0.0333982
Gm17052,-0.856842,0.424478,-0.0721479
Gm24955,0.864032,0.424531,0.133619
Dync1li1,-0.856648,0.424536,-0.0372728
Pigk,-0.859691,0.424563,-0.0538643
Defb26,0.881537,0.424575,0.144005
Mir188,0.900769,0.424578,0.103623
Plcg2,-0.901725,0.424583,0.0766234
Olfr800,0.918573,0.424583,-0.122812
Vkorc1l1,-0.874794,0.424614,-0.0358794
Gm14385,-0.8824,0.424675,-0.121242
Gm11651,0.860223,0.424679,0.0698128
9230019H11Rik,0.857099,0.424679,0.0757804
Gm12722,0.86078,0.424686,0.0907651
Tbpl1,-0.874461,0.424704,-0.0310875
Asic4,0.857337,0.424744,0.0872579
Ccdc162,0.856094,0.424812,0.0321143
Gm22135,0.86998,0.424825,0.100546
Gm24047,0.952151,0.42486,0.103115
1110028F18Rik,-0.892565,0.424862,-0.0776145
Dhx8,-0.857789,0.424868,-0.0472262
Gm5239,-0.858371,0.424885,-0.0317404
Gm3015,0.882778,0.424909,0.10674
Gm3788,0.934532,0.424946,0.122618
Fam227a,0.860432,0.424954,0.0871618
Kdm6a,0.857151,0.424967,0.0538081
Dhrs7,-0.870461,0.425006,-0.0379371
Chkb,0.867165,0.425008,0.0616513
A830036E02Rik,0.858066,0.425014,0.0747913
Stk16,-0.862224,0.425024,-0.05069
Psg26,0.936642,0.425029,0.0743392
Mir23a,0.864997,0.425042,0.127561
Gm6104,-0.950523,0.425079,-0.110558
9030622O22Rik,0.916739,0.425104,0.0659918
Gm14642,0.931734,0.425168,0.181297
Cep128,-0.856129,0.425188,-0.0566557
Tsta3,-0.880058,0.425211,-0.0288643
Gm13503,-0.862498,0.42526,-0.0605368
Rmrp,0.9555,0.425299,0.197556
Ptdss2,-0.87102,0.425317,-0.0365097
Smim12,-0.864567,0.42534,-0.0382488
Atp2b1,-0.867199,0.42534,-0.0497599
Nars2,0.953809,0.425362,0.071075
Olfr421-ps1,0.864616,0.425386,0.0908897
Trbv10,-0.962016,0.425439,-0.105269
Gm5561,0.907899,0.425458,0.184503
Samd14,0.926515,0.425541,0.0945778
Gm318,-0.854624,0.425571,-0.0802841
0610038B21Rik,-0.87818,0.425573,-0.0885097
4930471G03Rik,0.875946,0.425642,0.0837639
Ccnc,-0.893094,0.425682,-0.0925915
Traj46,-0.893804,0.425695,-0.111112
n-R5s175,0.856161,0.425729,0.263191
9330188P03Rik,0.926192,0.425748,0.060063
Lama5,0.85478,0.425774,0.0493151
Gm826,0.856994,0.425777,0.0495297
Gm22004,0.854366,0.425796,0.138855
4930572O03Rik,0.869941,0.425829,0.0799168
Sbp,0.857498,0.425868,0.0873828
Farp2,0.861354,0.425904,0.0284296
Sprr2a2,0.866812,0.425931,0.121031
Gm4787,-0.863377,0.425933,-0.16957
Creg1,-0.930877,0.425946,-0.0611491
Akap7,0.856511,0.425962,0.0542534
Usp42,0.872611,0.425966,0.0811149
Tas2r102,0.881774,0.426018,0.116616
9630028H03Rik,-0.892274,0.426073,-0.107352
Gltscr1,0.858318,0.426091,0.109621
Gm11871,0.862573,0.426179,0.127285
Gm20867,-0.855721,0.426219,-0.05033
5730408K05Rik,0.853938,0.426242,0.112082
E030013I19Rik,-0.940632,0.426256,-0.118158
Gm14119,0.918207,0.426272,0.129977
Ccr1l1,0.888262,0.426298,0.0549766
Ascc3,0.853215,0.42637,0.075288
Gm16132,-0.903045,0.426401,-0.0795284
Kcng1,0.895229,0.426466,0.0775739
Zfand2a,0.911782,0.426521,0.111642
Gm11653,0.867938,0.426533,0.146807
Gm8787,0.856485,0.426547,0.0790362
Nxt1,0.880799,0.426551,0.118726
Gm12890,0.852955,0.426565,0.0535365
Cyp4b1,0.859186,0.426568,0.0630433
Heg1,-0.865182,0.426579,-0.0702438
4930556J02Rik,0.863284,0.426603,0.0686478
Gm26867,0.852839,0.426609,0.10271
Mir467h,0.859556,0.426623,0.133379
Gm24100,0.863293,0.426655,0.0572079
Eif2a,-0.867616,0.426669,-0.0514615
Gm5447,0.91988,0.426698,0.112115
Gm22508,-0.891983,0.426782,-0.124283
Olfr404-ps1,0.858285,0.426786,0.0984434
Kif19a,0.896407,0.426792,0.0637513
Scn4a,0.854195,0.426795,0.134546
Prss46,0.856303,0.426799,0.0748022
Mir3094,-0.971093,0.426817,-0.224528
4930414N06Rik,0.853805,0.426915,0.108296
1700016C15Rik,0.85342,0.426933,0.0807347
Fam187a,0.863372,0.426958,0.100186
Zfand4,0.860826,0.426967,0.0814312
LOC101055670,0.855056,0.42698,0.065606
Gm22518,0.856089,0.427019,0.0951141
Atl3,-0.851864,0.427035,-0.0727592
2810030D12Rik,0.866485,0.427035,0.117267
4930527E20Rik,0.877043,0.427058,0.122334
Gm6428,0.857716,0.427132,0.0472392
Gm9985,0.960478,0.427278,0.0908505
Gm15331,0.863225,0.427309,0.0727156
Fxyd1,0.912442,0.427346,0.0782942
Slc38a10,0.851456,0.427347,0.0335446
Gm11513,0.854614,0.427449,0.114392
8030423F21Rik,0.864581,0.427466,0.096477
Slc6a6,0.909819,0.427511,0.0671112
Supv3l1,-0.907214,0.427556,-0.0831465
Spata9,0.855358,0.427571,0.0477106
Gm22186,0.85074,0.427588,0.120355
Morc3,-0.902816,0.427593,-0.0644814
Sp3os,-0.851125,0.427606,-0.0479028
Sel1l3,0.850439,0.427709,0.0693811
Gm26881,0.871651,0.427734,0.108387
Gm6526,-0.894469,0.427791,-0.181115
Dbf4,-0.850266,0.427812,-0.0931109
Gm15003,0.865973,0.427815,0.0983767
4932443I19Rik,0.877159,0.427816,0.124957
Ankrd65,0.856674,0.427847,0.0624764
Gm5196,-0.867936,0.427876,-0.0582448
Gm3376,0.866358,0.427885,0.0551241
Gm15168,0.860571,0.42791,0.103465
Gm24538,0.859399,0.42793,0.124401
RP24-194K24.7,-0.852085,0.427934,-0.0958177
1700069B07Rik,0.93506,0.427947,0.0566069
Gm15645,0.859905,0.427975,0.0405622
2310050C09Rik,0.859498,0.427985,0.139569
Triml2,0.85431,0.42799,0.0572793
Ccdc130,0.877162,0.428008,0.0956841
Olfr1214,-0.888388,0.428009,-0.110016
Magel2,-0.864216,0.428016,-0.070179
Gm26412,0.864911,0.428019,0.244554
Mir3970,0.855892,0.428021,0.0655619
Gm25930,0.856514,0.428046,0.174265
Olfr527,0.850303,0.428142,0.0654558
Bcl2a1b,0.869011,0.428203,0.0923515
Gm15381,0.859819,0.428211,0.0628054
Dhrs13,-0.983173,0.428239,-0.0640121
Ncf1,-0.856007,0.428244,-0.0284089
Fbp2,0.903398,0.428328,0.09062
1700039E22Rik,0.901581,0.428383,0.126847
Gm26487,0.8558,0.428405,0.0936706
Rhot1,-0.871643,0.428414,-0.0658065
Fam216a,0.859751,0.42849,0.0499272
